,Type,Spot,Strike,Rate,Dividend,Maturity,Volatility,Price_digital,Price_spread,Delta_digital,Delta_spread,Gamma_digital,Gamma_spread,Vega_digital,Vega_spread,Theta_digital,Theta_spread,Rho_digital,Rho_spread
28/03/2022,C,47128.003906,55000,0.0,0.04,13,0.6536,92.5049967687288,92.5294289932026,0.14524417284876356,0.1452341933213885,0.01415517498668611,0.01415246674208032,329.51696116951933,329.4539162030716,-296539.7881800695,-812.2803841364405,48.169157452984294,48.165603100770696
29/03/2022,C,47465.730469,55000,0.0,0.04,12,0.6372,89.42759198487343,89.45303009295458,0.15642616851486552,0.15641476977497776,0.016636177266213383,0.016632834346968075,348.5119612284219,348.44193027558276,-331477.1820868384,-907.9719802484566,48.14011019666812,48.136362665755506
30/03/2022,C,47062.664063,55000,0.0,0.04,11,0.6284,67.55411884607966,67.57589548669785,0.17726556137927416,0.17725257409143477,0.022508191219527986,0.022503833852332206,426.2619753037404,426.17945512549596,-437318.4876699095,-1197.8985585596633,50.408799319781245,50.404885342653984
31/03/2022,C,45538.675781,55000,0.0,0.04,10,0.6422,32.93323130671683,32.94580550675619,0.20994830110625573,0.2099342088925031,0.03422910112694157,0.03422342509342268,602.2446231156678,602.1447560271705,-697441.7999166592,-1910.4803229577076,54.78035646746732,54.776495586960934
01/04/2022,C,46281.644531,55000,0.0,0.04,9,0.6072,30.87259114208983,30.885881360859457,0.23670819559244677,0.23669064247727145,0.04401088996077868,0.04400289196122249,658.9334560483927,658.8137095607175,-801854.4721601529,-2196.459546372629,55.900650968000555,55.89632280262627
02/04/2022,C,45868.949219,55000,0.0,0.04,8,0.6019,18.231745957255313,18.240880142627702,0.27547069018837833,0.2754502848036451,0.06190834875938538,0.061897454775976433,816.7152902635412,816.5715732528097,-1110400.1762769227,-3041.6538545499093,58.18535675361718,58.18088434053573
03/04/2022,C,46453.566406,55000,0.0,0.04,7,0.6029,19.05692285642302,19.067046028567347,0.29207242171124553,0.2920492048884564,0.06961861401753171,0.06960546155918726,804.9628403786,804.8107655293637,-1253595.0689133655,-3433.854682952746,54.09608087612929,54.091628334778946
04/04/2022,C,46622.675781,55000,0.0,0.04,6,0.6267,17.648970960693703,17.65882436910715,0.3069634022209037,0.3069382846002364,0.07734481486757427,0.0773298406481822,796.7999256576787,796.6456624803224,-1506591.442198902,-4126.844900018358,48.81590173494306,48.81177281099895
05/04/2022,C,45555.992188,55000,0.0,0.04,5,0.6359,5.000244394741314,5.003778478624099,0.3885624736631076,0.3885324593742371,0.13059127564187892,0.13056843243755753,1137.5752353516546,1137.3762491374605,-2624809.4374379045,-7189.996668607064,51.85787310453527,51.85376155810786
06/04/2022,C,43206.738281,55000,0.0,0.04,4,0.6741,0.2686744018138383,0.26893172574116164,0.5264450710144067,0.5264106611059332,0.25296069349176503,0.2529249336511974,1868.7211340580686,1868.456961909837,-5726345.878547157,-15686.396635719953,56.59672011116786,56.59294916229783
07/04/2022,C,43503.847656,55000,0.0,0.04,3,0.6442,0.025635060848488773,0.025669191672683667,0.7316523582288512,0.7316014715105102,0.5000235639294344,0.49994977225233905,2647.522026438424,2647.131314670804,-10346063.849713279,-28341.191044790095,59.31389245716586,59.30970998716781
08/04/2022,C,42287.664063,55000,0.0,0.04,2,0.6212,4.631506702156667e-06,4.642343596426282e-06,1.2849379207970317,1.2848540910206858,1.5921462010748864,1.5919317620656592,5419.403945795722,5418.674030658852,-30668222.779713877,-84011.2017683482,69.85961209846748,69.85501868606394
09/04/2022,C,42782.136719,55000,0.0,0.04,1,0.6173,3.2360892448024867e-12,3.2505516938242892e-12,2.450800673403938,2.4506288778262837,5.887569572148779,5.886729446817114,9957.251224349156,9955.830376767728,-112077622.02249473,-307018.1425101355,66.87125132613527,66.86654459798139
10/04/2022,C,42207.671875,55000,0.0,0.04,0,0.6183,0.0,0.0,,,,,,,,,,
