,Type,Spot,Strike,Rate,Dividend,Maturity,Volatility,Price_digital,Price_spread,Delta_digital,Delta_spread,Gamma_digital,Gamma_spread,Vega_digital,Vega_spread,Theta_digital,Theta_spread,Rho_digital,Rho_spread
25/03/2022,C,44348.730469,70000,0.0,0.04,17,0.6434,0.37607971433683224,0.45551168385219754,0.26134111019023665,0.25762965385883047,0.0608109339065097,0.05893332826923081,1822.2954325551282,1766.0300217621711,-1248221.8899355633,-3313.718719163336,117.06298282832944,115.33435933151006
26/03/2022,C,44500.828125,70000,0.0,0.04,16,0.6462,0.30316926890517065,0.370251915491945,0.27231464601890215,0.26838970572186555,0.06628938630307608,0.06421863018425111,1877.7512955199015,1819.0938663041347,-1373145.0823317769,-3644.0201057778436,114.98724209047765,113.26672031643419
27/03/2022,C,46820.492188,70000,0.0,0.04,15,0.6834,1.4221202296496742,1.6895436186710384,0.2359117881096687,0.2322489374664633,0.048455333315671124,0.04679041567820765,1360.8647173121772,1314.105619499471,-1122081.7149791694,-2968.080662867303,92.84046086698713,91.33517978073834
28/03/2022,C,47128.003906,70000,0.0,0.04,14,0.6536,0.7709193235163301,0.9386491372495911,0.26861685907955263,0.2642694858475817,0.0637660331291299,0.06150901267207254,1598.5882453281924,1542.005670012418,-1351275.347631371,-3570.5207673126206,99.19550759215716,97.52802196893549
29/03/2022,C,47465.730469,70000,0.0,0.04,13,0.6372,0.4791029642194643,0.5957545361221648,0.2965071642305301,0.2915312733385575,0.07846400428975059,0.07560682710194656,1780.7244546152822,1715.8814054292732,-1581052.529605829,-4173.280719380485,102.04364753416138,100.27141242195196
30/03/2022,C,47062.664063,70000,0.0,0.04,12,0.6284,0.19050267507700797,0.24368943797358789,0.33362105329723724,0.32799628722517254,0.10069326214334516,0.09704930300144514,2080.2952086864034,2005.012011159718,-1974775.9530163002,-5213.844983953181,106.3959627278588,104.54672456718001
31/03/2022,C,45538.675781,70000,0.0,0.04,11,0.6422,0.04373660060199062,0.057653137243141916,0.3724416728791087,0.366467634926323,0.12732957495260377,0.12299574150750571,2464.333105151188,2380.456211389923,-2610770.846024626,-6908.607249453057,109.22899730603274,107.42860230656308
01/04/2022,C,46281.644531,70000,0.0,0.04,10,0.6072,0.014711490387223775,0.02039304691279864,0.4373403442932421,0.4298530009565611,0.17742534850940692,0.17103540034364065,2951.580044244161,2845.279317497496,-3253270.296456995,-8591.16082973538,117.07954638171014,115.0282194401538
02/04/2022,C,45868.949219,70000,0.0,0.04,9,0.6019,0.0029479655596990665,0.004296148935653554,0.5007948701329208,0.49216779084971324,0.23502302110996878,0.22657564634757696,3488.063582615923,3362.6929693957763,-4237217.631235967,-11190.535460849818,121.01791318345995,118.89068815472378
03/04/2022,C,46453.566406,70000,0.0,0.04,8,0.6029,0.0016727422834636075,0.0025207642962514487,0.5430468868502665,0.5332741975632473,0.27737989495461046,0.266998509211009,3665.3663269728136,3528.1841359631194,-5019496.973676908,-13236.19783937389,116.83219437814058,114.69023508235561
04/04/2022,C,46622.675781,70000,0.0,0.04,7,0.6267,0.001095411202988229,0.0016841498660482568,0.5681097956120367,0.5577089392249925,0.3042660709122076,0.2927036587981547,3656.944730095243,3517.9772076208887,-5952344.542161243,-15686.85489796838,107.03475532285636,105.04007053629995
05/04/2022,C,45555.992188,70000,0.0,0.04,6,0.6359,5.260900291199926e-05,8.816212752634249e-05,0.6738758222172071,0.661758916056353,0.4327696526515764,0.41675692081392446,4523.806391032397,4356.42289225602,-8722972.43945288,-23012.88945149943,109.13027214529431,107.13845195446899
06/04/2022,C,43206.738281,70000,0.0,0.04,5,0.6741,3.593571608393217e-07,6.696001190479239e-07,0.8006091000145741,0.7872567178054977,0.6172719435522814,0.5962551314053148,5700.041330802641,5505.966905209899,-13992727.828992741,-37029.44819921934,108.30261644035261,106.47352298705448
07/04/2022,C,43503.847656,70000,0.0,0.04,4,0.6442,6.547120482596298e-10,1.5415793148444258e-09,1.0719739092177636,1.0526899931077613,1.1168121276132394,1.076118652405709,7884.387645024096,7597.102858956248,-23130617.545349427,-61060.30748482928,116.38070238002886,114.26739650496015
08/04/2022,C,42287.664063,70000,0.0,0.04,3,0.6212,1.314928695215136e-16,5.110702557842474e-16,1.6143963718659338,1.5841456485569043,2.558967106901686,2.4626563078086763,13065.455069649266,12573.715877348628,-49309343.33816095,-130006.26671423456,131.86819494788497,129.38183412796477
09/04/2022,C,42782.136719,70000,0.0,0.04,2,0.6173,1.6660661113609106e-24,1.404687311040852e-23,2.3840945719034643,2.3336523557015467,5.6125638367896356,5.375350163621024,18984.304966850643,18181.937841113744,-106840615.75346059,-280337.0130090753,130.0873738029296,127.3234167507697
10/04/2022,C,42207.671875,70000,0.0,0.04,1,0.6183,1.6284688806013728e-52,2.3280024299298265e-50,4.855698648398446,4.738768076812084,23.43415686697115,22.313837300363303,39696.819700954125,37799.0290488072,-447743693.1391379,-1168037.6659943608,132.75886707940947,129.55528977567351
11/04/2022,C,39521.902344,70000,0.0,0.04,0,0.6593,0.0,0.0,,,,,,,,,,
