;timestamp;state;settlement_price;open_interest;min_price;max_price;mark_price;last_price;instrument_name;index_price;funding_8h;estimated_delivery_price;current_funding;best_bid_price;best_bid_amount;best_ask_price;best_ask_amount;stats.volume_usd;stats.volume;stats.price_change;stats.low;stats.high;underlying_price;underlying_index;mark_iv;interest_rate;bid_iv;ask_iv;greeks.vega;greeks.theta;greeks.rho;greeks.gamma;greeks.delta;t;strike;expiration;m
BTC-24JUN22-60000-C;1649346093227;open;0.34982994;1310.4;0.0001;0.8305;0.33094664;0.351;BTC-24JUN22-60000-C;43272.63;;43272.63;;0.0465;20.9;0.0;0.0;;53.1;-29.8;0.351;0.5;43713.63;BTC-24JUN22;240.44;0.0;80.08;0.0;77.59033;-120.0834;25.59238;1e-05;0.60608;77.0;60000.0;1.6560648e+18;1.3865458831141821
BTC-9APR22-46000-C;1649346093224;open;;14.0;0.0001;0.5045;0.00450651;0.504;BTC-9APR22-46000-C;43272.63;;43272.63;;0.0;0.0;0.0;0.0;;14.0;100700.0;0.0005;0.513;43282.10428573;SYN.BTC-9APR22;85.41;0.0;0.0;0.0;6.94452;-176.60548;0.29627;9e-05;0.1533;1.0;46000.0;1.6494984e+18;1.0630185103875396
BTC-9APR22-45000-P;1649346093224;open;;1.0;0.0001;0.5455;0.04552928;0.555;BTC-9APR22-45000-P;43272.63;;43272.63;;0.0;0.0;0.0;0.0;;1.0;0.0;0.555;0.555;43282.10428573;SYN.BTC-9APR22;71.11;0.0;0.0;0.0;8.62057;-182.54087;-1.65004;0.00014;-0.78315;1.0;45000.0;1.6494984e+18;1.0399094123356365
BTC-24JUN22-60000-P;1649346093227;open;0.71705777;163.1;0.204;1.2035;0.70368551;0.3585;BTC-24JUN22-60000-P;43272.63;;43272.63;;0.3895;12.0;0.7095;25.0;;;;;;43713.85;BTC-24JUN22;240.44;0.0;56.91;243.8;77.59063;-120.08386;-102.09923;1e-05;-0.39392;77.0;60000.0;1.6560648e+18;1.3865458831141821
BTC-30SEP22-75000-C;1649346094232;open;0.06933986;26.4;0.0001;0.5675;0.06786492;0.0615;BTC-30SEP22-75000-C;43274.53;;43274.53;;0.041;0.7;0.0;0.0;;;;;;44543.9;BTC-30SEP22;80.95;0.0;68.06;0.0;100.0104;-23.04226;40.94527;1e-05;0.25885;175.0;75000.0;1.664532e+18;1.7331823538927276
BTC-22APR22-46000-C;1649346094230;open;0.0292332;60.4;0.0001;0.523;0.02304646;0.0235;BTC-22APR22-46000-C;43274.53;;43274.53;;0.0;0.0;0.0;0.0;;19.8;-27.6923;0.0235;0.0325;43310.77999974;SYN.BTC-22APR22;58.02;0.0;0.0;0.0;31.17778;-61.61223;5.22306;7e-05;0.32291;14.0;46000.0;1.6506216e+18;1.0630185103875396
BTC-27MAY22-40000-P;1649346094233;open;0.08650575;174.3;0.0001;0.592;0.09215674;0.0555;BTC-27MAY22-40000-P;43274.53;;43274.53;;0.0555;21.9;0.0;0.0;;2.1;0.0;0.0555;0.0555;43444.54;BTC-27MAY22;90.96;0.0;63.58;0.0;58.69166;-53.72828;-25.52057;3e-05;-0.33945;49.0;40000.0;1.6536456e+18;0.9243639220761214
BTC-9APR22-41000-C;1649346094230;open;;1.0;0.0001;0.557;0.05701759;0.0005;BTC-9APR22-41000-C;43274.53;;43274.53;;0.0;0.0;0.0;0.0;;1.0;0.0;0.0005;0.0005;43282.37857145;SYN.BTC-9APR22;79.2;0.0;0.0;0.0;6.85274;-161.61001;1.57846;0.0001;0.84974;1.0;41000.0;1.6494984e+18;0.9474730201280244
BTC-22APR22-55000-C;1649346094231;open;0.00568049;115.3;0.0001;0.504;0.00430858;0.005;BTC-22APR22-55000-C;43274.53;;43274.53;;0.0045;12.0;0.0;0.0;;36.0;-9.0909;0.005;0.0055;43310.77999974;SYN.BTC-22APR22;76.04;0.0;76.76;0.0;11.40993;-29.55391;1.11015;2e-05;0.06804;14.0;55000.0;1.6506216e+18;1.271000392854667
BTC-30DEC22-60000-C;1649346094231;open;0.16387052;523.4;0.0001;0.6615;0.16195418;0.153;BTC-30DEC22-60000-C;43274.53;;43274.53;;0.153;8.3;0.0;0.0;;0.1;0.0;0.153;0.153;45155.2;BTC-30DEC22;76.9;0.0;74.25;0.0;153.15402;-22.0822;97.89153;1e-05;0.45868;266.0;60000.0;1.6723944e+18;1.3865458831141821
BTC-22APR22-44000-P;1649346094230;open;0.05316675;44.2;0.0001;0.5555;0.05564727;0.0545;BTC-22APR22-44000-P;43274.53;;43274.53;;0.048;12.0;0.0;0.0;;62.8;43.4211;0.0345;0.0545;43310.77999974;SYN.BTC-22APR22;58.65;0.0;49.05;0.0;34.55212;-69.02157;-10.2021;8e-05;-0.53007;14.0;44000.0;1.6506216e+18;1.0168003142837334
BTC-24JUN22-50000-C;1649346094233;open;0.06839385;953.8;0.0001;0.5665;0.06653839;0.0785;BTC-24JUN22-50000-C;43274.53;;43274.53;;0.0785;23.0;0.1355;127.1;;236.3;-20.3046;0.0785;0.0985;43713.96;BTC-24JUN22;63.97;0.0;70.73;102.06;76.73236;-31.59693;29.08362;3e-05;0.37916;77.0;50000.0;1.6560648e+18;1.1554549025951517
BTC-15APR22-45000-C;1649346094230;open;0.01717966;104.3;0.0001;0.5165;0.01663873;0.0005;BTC-15APR22-45000-C;43274.53;;43274.53;;0.0;0.0;0.0;0.0;;13.0;-98.1481;0.0005;0.027;43278.79;BTC-15APR22;55.52;0.0;0.0;0.0;22.69267;-82.03458;2.83976;0.0001;0.32852;7.0;45000.0;1.6500168e+18;1.0399094123356365
BTC-15APR22-35000-C;1649346094230;open;0.19606237;102.0;0.0001;0.6925;0.192679;0.1964;BTC-15APR22-35000-C;43274.53;;43274.53;;0.0725;8.0;0.313;8.0;;302.0;-0.3046;0.0545;0.265;43278.79;BTC-15APR22;80.06;0.0;0.0;395.07;4.22724;-22.03687;7.0812;1e-05;0.97037;7.0;35000.0;1.6500168e+18;0.8088184318166062
BTC-9APR22-42000-P;1649346094232;open;;302.7;0.0001;0.5035;0.00387992;0.0034;BTC-9APR22-42000-P;43274.53;;43274.53;;0.0035;11.9;0.0045;9.3;;1102.8;-80.6818;0.0025;0.0186;43282.37857145;SYN.BTC-9APR22;52.42;0.0;50.35;55.68;8.0658;-125.90126;-0.39379;0.00018;-0.19389;1.0;42000.0;1.6494984e+18;0.9705821181799275
BTC-27MAY22-25000-C;1649346095238;open;0.4316356;0.0;0.0001;0.93;0.43034005;;BTC-27MAY22-25000-C;43274.95;;43274.95;;0.0;0.0;0.0;0.0;;;;;;43444.41;BTC-27MAY22;92.91;0.0;0.0;0.0;13.03363;-12.18826;31.48052;1e-05;0.96275;49.0;25000.0;1.6536456e+18;0.5777274512975759
BTC-30SEP22-250000-P;1649346095237;open;4.58884856;0.7;4.134;5.248;4.63386186;4.884;BTC-30SEP22-250000-P;43274.95;;43274.95;;0.0005;0.1;0.0;0.0;;;;;;44543.75;BTC-30SEP22;130.06;0.0;0.0;0.0;42.43361;-15.70779;-1192.37142;0.0;-0.92793;175.0;250000.0;1.664532e+18;5.777274512975758
BTC-29APR22-25000-P;1649346095238;open;0.00049758;1471.7;0.0001;0.5;0.00048867;0.0005;BTC-29APR22-25000-P;43274.95;;43274.95;;0.0;0.0;0.0005;12.0;;;;;;43343.81;BTC-29APR22;94.5;0.0;0.0;94.77;1.83025;-3.98887;-0.17036;0.0;-0.00613;21.0;25000.0;1.6512264e+18;0.5777274512975759
BTC-24JUN22-35000-P;1649346095240;open;0.07053602;509.5;0.0001;0.5735;0.0737381;0.0388;BTC-24JUN22-35000-P;43274.95;;43274.95;;0.026;183.7;0.042;12.0;;29.0;-9.7674;0.0388;0.043;43716.26;BTC-24JUN22;93.57;0.0;57.05;70.17;61.59292;-37.09735;-28.48026;2e-05;-0.2324;77.0;35000.0;1.6560648e+18;0.8088184318166062
BTC-24JUN22-250000-C;1649346095238;open;0.07077643;400.5;0.0001;0.5695;0.06975061;0.0011;BTC-24JUN22-250000-C;43274.95;;43274.95;;0.0005;1.0;0.0;0.0;;;;;;43716.26;BTC-24JUN22;250.0;0.0;125.73;0.0;51.95237;-83.60087;9.77474;1e-05;0.17482;77.0;250000.0;1.6560648e+18;5.777274512975758
BTC-30DEC22-35000-C;1649346095238;open;0.34134535;2.3;0.0001;0.8375;0.33789001;0.378;BTC-30DEC22-35000-C;43274.95;;43274.95;;0.3345;11.6;0.3425;12.0;;;;;;45155.26;BTC-30DEC22;69.52;0.0;68.22;71.27;118.32132;-15.42152;141.25123;1e-05;0.76603;266.0;35000.0;1.6723944e+18;0.8088184318166062
BTC-24JUN22-40000-P;1649346095237;open;0.07824982;554.0;0.0001;0.5785;0.07868153;0.0785;BTC-24JUN22-40000-P;43274.95;;43274.95;;0.0785;14.2;0.079;5.1;;25.1;17.1642;0.067;0.079;43715.84;BTC-24JUN22;66.27;0.0;66.17;66.47;72.92201;-31.10626;-37.9023;3e-05;-0.32873;77.0;40000.0;1.6560648e+18;0.9243639220761214
BTC-30DEC22-30000-C;1649346095240;open;0.40779824;105.4;0.0001;0.904;0.40449656;0.432;BTC-30DEC22-30000-C;43274.95;;43274.95;;0.405;3.7;0.602;7.2;;;;;;45155.26;BTC-30DEC22;69.52;0.0;69.76;158.82;94.76974;-12.3519;142.93879;1e-05;0.83775;266.0;30000.0;1.6723944e+18;0.6932729415570911
BTC-22APR22-42000-C;1649346095238;open;0.06641532;90.0;0.0001;0.5625;0.06285649;0.0155;BTC-22APR22-42000-C;43274.95;;43274.95;;0.0;0.0;0.0;0.0;;152.0;-76.1538;0.002;0.0681;43312.44999979;SYN.BTC-22APR22;58.59;0.0;0.0;0.0;32.91555;-65.68386;9.80519;7e-05;0.62576;14.0;42000.0;1.6506216e+18;0.9705821181799275
BTC-31MAR23-45000-C;1649346095238;open;0.25790738;0.0;0.0001;0.783;0.28316121;;BTC-31MAR23-45000-C;43274.95;;43274.95;;0.0;0.0;0.0;0.0;;;;;;45826.63;BTC-31MAR23;71.5;0.0;0.0;0.0;168.39907;-16.8303;163.77708;1e-05;0.64788;357.0;45000.0;1.6802568e+18;1.0399094123356365
BTC-30SEP22-55000-C;1649346095237;open;0.13817573;1897.0;0.0001;0.636;0.13647577;0.133;BTC-30SEP22-55000-C;43274.95;;43274.95;;0.133;23.0;0.14;3.0;;0.8;0.0;0.133;0.133;44543.75;BTC-30SEP22;77.34;0.0;76.07;78.62;122.33047;-26.92794;67.29809;2e-05;0.45039;175.0;55000.0;1.664532e+18;1.271000392854667
BTC-31MAR23-40000-P;1649346095238;open;0.24696667;6.4;0.0001;0.6965;0.19686973;0.1585;BTC-31MAR23-40000-P;43274.95;;43274.95;;0.1825;11.1;0.0;0.0;;;;;;45826.63;BTC-31MAR23;70.58;0.0;66.37;0.0;156.08966;-15.39986;-220.08274;1e-05;-0.29323;357.0;40000.0;1.6802568e+18;0.9243639220761214
BTC-27MAY22-55000-P;1649346095238;open;0.28283497;8.0;0.0001;0.8085;0.30894479;0.2885;BTC-27MAY22-55000-P;43274.95;;43274.95;;0.2795;8.0;0.2925;8.0;;1.0;0.0;0.2885;0.2885;43444.41;BTC-27MAY22;82.65;0.0;54.68;68.3;52.72899;-43.86436;-61.59061;2e-05;-0.73269;49.0;55000.0;1.6536456e+18;1.271000392854667
BTC-30DEC22-45000-C;1649346096245;open;0.23013634;492.1;0.0001;0.7305;0.23050684;0.23;BTC-30DEC22-45000-C;43272.5;;43272.5;;0.229;1.3;0.231;4.7;;0.1;0.0;0.23;0.23;45152.44;BTC-30DEC22;68.16;0.0;67.7;68.32;147.32336;-18.8267;127.44681;1e-05;0.61681;266.0;45000.0;1.6723944e+18;1.0399094123356365
BTC-27MAY22-20000-C;1649346096245;open;0.54306529;12.0;0.041;1.0405;0.54091392;0.521;BTC-27MAY22-20000-C;43272.5;;43272.5;;0.0005;5.1;0.0;0.0;;;;;;43444.68;BTC-27MAY22;96.88;0.0;0.0;0.0;4.05017;-3.9492;26.58989;0.0;0.99059;49.0;20000.0;1.6536456e+18;0.4621819610380607
BTC-15APR22-35000-P;1649346096246;open;0.00125535;737.0;0.0001;0.501;0.00138488;0.0015;BTC-15APR22-35000-P;43272.5;;43272.5;;0.0;0.0;0.0015;3.1;;13.5;50.0;0.0005;0.0015;43278.11;BTC-15APR22;80.06;0.0;0.0;81.2;4.22825;-22.04215;-0.28247;1e-05;-0.02964;7.0;35000.0;1.6500168e+18;0.8088184318166062
BTC-22APR22-55000-P;1649346096246;open;0.27052158;0.0;0.0001;0.774;0.2741514;;BTC-22APR22-55000-P;43272.5;;43272.5;;0.0;0.0;0.6655;4.0;;;;;;43312.53499979;SYN.BTC-22APR22;76.04;0.0;0.0;500.0;11.41491;-29.56681;-21.00854;2e-05;-0.93192;14.0;55000.0;1.6506216e+18;1.271000392854667
BTC-24JUN22-50000-P;1649346096247;open;0.20773636;619.0;0.0001;0.71;0.21030438;0.1905;BTC-24JUN22-50000-P;43272.5;;43272.5;;0.2055;12.0;0.2155;3.8;;0.5;0.0;0.1905;0.1905;43713.76;BTC-24JUN22;63.97;0.0;61.2;66.9;76.73165;-31.59663;-77.32675;3e-05;-0.62085;77.0;50000.0;1.6560648e+18;1.1554549025951517
BTC-31MAR23-30000-P;1649346096245;open;0.12959958;9.5;0.0001;0.596;0.09626611;0.0745;BTC-31MAR23-30000-P;43272.5;;43272.5;;0.085;12.0;0.0;0.0;;;;;;45826.27;BTC-31MAR23;72.55;0.0;68.04;0.0;115.36258;-11.69996;-120.16157;1e-05;-0.17131;357.0;30000.0;1.6802568e+18;0.6932729415570911
BTC-29APR22-40000-C;1649346096245;open;0.1119212;397.3;0.0001;0.6065;0.10659488;0.107;BTC-29APR22-40000-C;43272.5;;43272.5;;0.107;5.9;0.0;0.0;;87.7;-33.7461;0.107;0.1615;43343.83;BTC-29APR22;64.65;0.0;65.15;0.0;35.44469;-52.85107;15.83899;5e-05;0.72184;21.0;40000.0;1.6512264e+18;0.9243639220761214
BTC-31MAR23-150000-C;1649346096245;open;0.03339781;17.4;0.0001;0.532;0.03238957;0.0275;BTC-31MAR23-150000-C;43272.5;;43272.5;;0.0265;12.0;0.0;0.0;;;;;;45826.27;BTC-31MAR23;76.32;0.0;73.13;0.0;88.96677;-9.4918;37.85393;1e-05;0.11668;357.0;150000.0;1.6802568e+18;3.466364707785455
BTC-22APR22-48000-C;1649346096245;open;0.01754343;66.1;0.0001;0.5135;0.01391201;0.0135;BTC-22APR22-48000-C;43272.5;;43272.5;;0.0;0.0;0.0;0.0;;11.1;-46.0;0.0135;0.025;43312.53499979;SYN.BTC-22APR22;60.17;0.0;0.0;0.0;25.33688;-51.92495;3.49192;6e-05;0.21438;14.0;48000.0;1.6506216e+18;1.1092367064913455
BTC-31MAR23-50000-C;1649346096248;open;0.25241493;49.3;0.0001;0.75;0.25041495;0.2525;BTC-31MAR23-50000-C;43272.5;;43272.5;;0.2525;30.1;0.0;0.0;;0.7;0.0;0.2525;0.2525;45823.82;BTC-31MAR23;72.72;0.0;73.27;0.0;175.88273;-17.87875;154.45266;1e-05;0.59435;357.0;50000.0;1.6802568e+18;1.1554549025951517
BTC-22APR22-45000-P;1649346096245;open;0.07080105;228.4;0.0001;0.5685;0.06867223;0.001;BTC-22APR22-45000-P;43272.5;;43272.5;;0.0;0.0;0.0;0.0;;150.0;0.0;0.001;0.018;43312.53499979;SYN.BTC-22APR22;57.2;0.0;0.0;0.0;33.35865;-64.99733;-11.79835;8e-05;-0.60866;14.0;45000.0;1.6506216e+18;1.0399094123356365
BTC-15APR22-42000-C;1649346096245;open;0.05343277;175.2;0.0001;0.549;0.0492859;0.0537;BTC-15APR22-42000-C;43272.5;;43272.5;;0.048;12.0;0.051;12.0;;1321.4;-20.9131;0.001;0.0679;43280.56;BTC-15APR22;56.78;0.0;54.37;59.99;23.06463;-85.27166;5.53893;0.0001;0.65757;7.0;42000.0;1.6500168e+18;0.9705821181799275
BTC-30SEP22-25000-P;1649346096246;open;0.02732695;318.8;0.0001;0.532;0.03248291;0.026;BTC-30SEP22-25000-P;43272.5;;43272.5;;0.026;10.9;0.03;6.6;;261.1;2500.0;0.0005;0.026;44544.0;BTC-30SEP22;81.05;0.0;75.33;78.91;52.38277;-12.08324;-27.41152;1e-05;-0.09537;175.0;25000.0;1.664532e+18;0.5777274512975759
BTC-30SEP22-100000-P;1649346097251;open;1.26919214;30.2;0.7895;1.789;1.28931689;1.0;BTC-30SEP22-100000-P;43271.82;;43271.82;;0.0005;0.1;0.0;0.0;;;;;;44541.54;BTC-30SEP22;91.58;0.0;0.0;0.0;78.11776;-20.36114;-454.43075;1e-05;-0.83027;175.0;100000.0;1.664532e+18;2.3109098051903034
BTC-9APR22-40000-C;1649346097251;open;;3.0;0.0001;0.577;0.07745692;0.0005;BTC-9APR22-40000-C;43271.82;;43271.82;;0.0;0.0;0.0;0.0;;3.0;0.0;0.0005;0.0005;43282.07857144;SYN.BTC-9APR22;79.2;0.0;0.0;0.0;3.83164;-90.36255;1.70259;6e-05;0.93252;1.0;40000.0;1.6494984e+18;0.9243639220761214
BTC-15APR22-42000-P;1649346097254;open;0.01967329;242.2;0.0001;0.5195;0.01971505;0.0195;BTC-15APR22-42000-P;43271.82;;43271.82;;0.0195;16.5;0.0205;3.8;;70.4;-15.2174;0.019;0.023;43277.33;BTC-15APR22;56.78;0.0;56.37;58.24;23.07138;-85.29662;-3.3004;0.0001;-0.34276;7.0;42000.0;1.6500168e+18;0.9705821181799275
BTC-24JUN22-250000-P;1649346097253;open;4.76749023;0.0;4.2645;5.491;4.78845853;;BTC-24JUN22-250000-P;43271.82;;43271.82;;0.0015;2.0;0.0;0.0;;;;;;43713.87;BTC-24JUN22;250.0;0.0;0.0;0.0;51.94723;-83.5926;-522.27549;1e-05;-0.82519;77.0;250000.0;1.6560648e+18;5.777274512975758
BTC-27MAY22-60000-C;1649346097253;open;0.02638534;290.9;0.0001;0.5295;0.02950703;0.026;BTC-27MAY22-60000-C;43271.82;;43271.82;;0.025;12.0;0.0;0.0;;3.8;0.0;0.026;0.026;43441.57;BTC-27MAY22;85.71;0.0;81.15;0.0;44.05466;-38.00447;9.72903;2e-05;0.19404;49.0;60000.0;1.6536456e+18;1.3865458831141821
BTC-15APR22-44000-C;1649346097252;open;0.0227529;303.0;0.0001;0.522;0.02247546;0.5275;BTC-15APR22-44000-C;43271.82;;43271.82;;0.0;0.0;0.0;0.0;;66.0;1564.0379;0.0005;0.5275;43277.33;BTC-15APR22;51.57;0.0;0.0;0.0;24.62237;-82.67688;3.68336;0.00012;0.42701;7.0;44000.0;1.6500168e+18;1.0168003142837334
BTC-15APR22-44000-P;1649346097254;open;0.03500406;319.6;0.0001;0.539;0.03915572;0.0385;BTC-15APR22-44000-P;43271.82;;43271.82;;0.0;0.0;0.041;12.0;;21.1;6.9444;0.035;0.0385;43277.33;BTC-15APR22;51.57;0.0;0.0;54.79;24.62237;-82.67688;-5.57372;0.00012;-0.57299;7.0;44000.0;1.6500168e+18;1.0168003142837334
BTC-24JUN22-80000-C;1649346097251;open;0.0232042;192.8;0.0001;0.6115;0.11152701;0.0105;BTC-24JUN22-80000-C;43271.82;;43271.82;;0.0105;8.6;0.0;0.0;;0.4;0.0;0.0105;0.0105;43713.87;BTC-24JUN22;160.0;0.0;80.03;0.0;72.71367;-74.88615;19.99604;1e-05;0.32645;77.0;80000.0;1.6560648e+18;1.8487278441522428
BTC-24JUN22-80000-P;1649346097251;open;0.84617336;36.6;0.442;1.4415;0.94151181;0.773;BTC-24JUN22-80000-P;43271.82;;43271.82;;0.1;1.0;2.0;0.1;;;;;;43713.87;BTC-24JUN22;160.0;0.0;0.0;500.0;72.71367;-74.88615;-150.25967;1e-05;-0.67355;77.0;80000.0;1.6560648e+18;1.8487278441522428
BTC-9APR22-44000-P;1649346097254;open;;103.2;0.0001;0.5245;0.02474606;0.0215;BTC-9APR22-44000-P;43271.82;;43271.82;;0.0215;9.8;0.0;0.0;;503.2;-44.3005;0.0215;0.5385;43282.07857144;SYN.BTC-9APR22;55.05;0.0;41.52;0.0;10.71421;-175.62252;-1.37034;0.00023;-0.66346;1.0;44000.0;1.6494984e+18;1.0168003142837334
BTC-24JUN22-70000-P;1649346097251;open;0.62367745;43.3;0.326;1.3255;0.82570641;0.6175;BTC-24JUN22-70000-P;43271.82;;43271.82;;0.607;3.2;0.0;0.0;;20.5;-0.2423;0.6085;0.619;43713.87;BTC-24JUN22;205.0;0.0;58.73;0.0;80.42655;-106.12526;-124.26712;1e-05;-0.50997;77.0;70000.0;1.6560648e+18;1.6176368636332124
BTC-30DEC22-150000-P;1649346097252;open;2.3302057;10.8;1.8495;2.849;2.3492619;2.265;BTC-30DEC22-150000-P;43271.82;;43271.82;;0.0005;1.0;3.2;5.0;;;;;;45151.57;BTC-30DEC22;85.87;0.0;0.0;424.42;68.85438;-11.08589;-1071.16708;1e-05;-0.89772;266.0;150000.0;1.6723944e+18;3.466364707785455
BTC-27MAY22-45000-C;1649346097253;open;0.07131448;222.0;0.0001;0.575;0.07512964;0.128;BTC-27MAY22-45000-C;43271.82;;43271.82;;0.0;0.0;0.0;0.0;;;;;;43442.25;BTC-27MAY22;61.5;0.0;0.0;0.0;63.88263;-39.5384;24.13623;4e-05;0.48331;49.0;45000.0;1.6536456e+18;1.0399094123356365
BTC-24JUN22-100000-P;1649346098259;open;1.28687302;21.0;0.858;1.8575;1.35785097;0.81;BTC-24JUN22-100000-P;43268.51;;43268.51;;0.3;0.1;0.0;0.0;;;;;;43713.34;BTC-24JUN22;160.0;0.0;0.0;0.0;60.63359;-62.44515;-198.32897;1e-05;-0.77399;77.0;100000.0;1.6560648e+18;2.3109098051903034
BTC-30DEC22-35000-P;1649346098260;open;0.11192795;351.2;0.0001;0.613;0.11302244;0.1109;BTC-30DEC22-35000-P;43268.51;;43268.51;;0.1125;2.2;0.0;0.0;;400.2;-4.1487;0.106;0.116;45148.12;BTC-30DEC22;69.52;0.0;69.31;0.0;118.32546;-15.42206;-114.49543;1e-05;-0.23405;266.0;35000.0;1.6723944e+18;0.8088184318166062
BTC-30SEP22-30000-P;1649346098262;open;0.04301786;1649.6;0.0001;0.5475;0.04755832;0.0498;BTC-30SEP22-30000-P;43268.51;;43268.51;;0.0;0.0;0.0335;0.8;;33.2;2390.0;0.002;0.0498;44537.6;BTC-30SEP22;71.02;0.0;0.0;61.81;71.15349;-14.3813;-41.76124;1e-05;-0.14724;175.0;30000.0;1.664532e+18;0.6932729415570911
BTC-9APR22-48000-C;1649346098259;open;;1.0;0.0001;0.5005;0.00090104;0.0005;BTC-9APR22-48000-C;43268.51;;43268.51;;0.0;0.0;0.0;0.0;;1.0;0.0;0.0005;0.0005;43281.45285717;SYN.BTC-9APR22;85.41;0.0;0.0;0.0;2.50037;-38.99832;0.07672;3e-05;0.03943;1.0;48000.0;1.6494984e+18;1.1092367064913455
BTC-15APR22-46000-P;1649346098259;open;0.0700012;233.0;0.0001;0.5735;0.07364155;0.0545;BTC-15APR22-46000-P;43268.51;;43268.51;;0.0;0.0;0.0715;5.0;;112.6;0.0;0.0545;0.0545;43274.03;BTC-15APR22;55.52;0.0;0.0;50.41;19.34679;-69.93916;-7.62428;9e-05;-0.76371;7.0;46000.0;1.6500168e+18;1.0630185103875396
BTC-30SEP22-65000-P;1649346098261;open;0.54453158;125.1;0.0505;1.05;0.55026768;0.6995;BTC-30SEP22-65000-P;43268.51;;43268.51;;0.52;12.0;0.0;0.0;;;;;;44537.6;BTC-30SEP22;77.69;0.0;65.13;0.0;112.29126;-24.82982;-260.98216;2e-05;-0.66709;175.0;65000.0;1.664532e+18;1.5020913733736971
BTC-27MAY22-45000-P;1649346098259;open;0.10217828;221.6;0.0001;0.6105;0.11096475;0.096;BTC-27MAY22-45000-P;43268.51;;43268.51;;0.0;0.0;0.0;0.0;;0.6;0.0;0.096;0.096;43441.69;BTC-27MAY22;61.5;0.0;0.0;0.0;63.88165;-39.53779;-37.1134;4e-05;-0.51671;49.0;45000.0;1.6536456e+18;1.0399094123356365
BTC-29APR22-35000-C;1649346098261;open;0.20454526;87.2;0.0001;0.702;0.20225434;0.2785;BTC-29APR22-35000-C;43268.51;;43268.51;;0.0005;2.1;0.2785;7.5;;1.0;0.0;0.2785;0.2785;43340.48;BTC-29APR22;75.05;0.0;0.0;189.83;19.04978;-32.97214;17.86337;2e-05;0.89618;21.0;35000.0;1.6512264e+18;0.8088184318166062
BTC-15APR22-55000-P;1649346098260;open;0.26659059;0.6;0.0001;0.7725;0.27254791;0.6165;BTC-15APR22-55000-P;43268.51;;43268.51;;0.0;0.0;0.8705;4.0;;0.6;0.0;0.6165;0.6165;43274.03;BTC-15APR22;88.11;0.0;0.0;500.0;4.8473;-27.80969;-11.26832;1e-05;-0.96502;7.0;55000.0;1.6500168e+18;1.271000392854667
BTC-15APR22-55000-C;1649346098260;open;0.00128692;52.4;0.0001;0.5015;0.00169466;0.501;BTC-15APR22-55000-C;43268.51;;43268.51;;0.0;0.0;0.0;0.0;;1.6;50000.0;0.0005;0.501;43274.03;BTC-15APR22;88.11;0.0;0.0;0.0;4.8473;-27.80969;0.30303;1e-05;0.03498;7.0;55000.0;1.6500168e+18;1.271000392854667
BTC-24JUN22-75000-P;1649346098259;open;0.72951588;217.1;0.23;1.2295;0.72971565;0.914;BTC-24JUN22-75000-P;43268.51;;43268.51;;0.71;7.3;0.73;8.3;;;;;;43713.34;BTC-24JUN22;78.47;0.0;0.0;78.81;34.1023;-17.22554;-152.07403;1e-05;-0.90493;77.0;75000.0;1.6560648e+18;1.7331823538927276
BTC-24JUN22-65000-C;1649346098259;open;0.03990903;294.7;0.0001;0.772;0.27205646;0.0315;BTC-24JUN22-65000-C;43268.51;;43268.51;;0.0315;5.1;0.0;0.0;;4.0;0.0;0.0315;0.0315;43713.34;BTC-24JUN22;220.0;0.0;79.53;0.0;79.90613;-113.15357;25.52193;1e-05;0.54639;77.0;65000.0;1.6560648e+18;1.5020913733736971
BTC-24JUN22-30000-P;1649346099267;open;0.03513128;227.4;0.0001;0.537;0.03725946;0.032;BTC-24JUN22-30000-P;43269.9;;43269.9;;0.032;6.9;0.0;0.0;;39.4;113.3333;0.0145;0.032;43711.55;BTC-24JUN22;93.57;0.0;88.29;0.0;44.51898;-26.81373;-16.33564;1e-05;-0.13833;77.0;30000.0;1.6560648e+18;0.6932729415570911
BTC-30SEP22-70000-P;1649346099266;open;0.64804771;42.8;0.154;1.1535;0.65365578;0.6177;BTC-30SEP22-70000-P;43269.9;;43269.9;;0.618;12.0;0.0;0.0;;7.0;0.0;0.6177;0.6177;44537.85;BTC-30SEP22;80.95;0.0;65.09;0.0;107.44003;-24.75404;-290.16757;1e-05;-0.69996;175.0;70000.0;1.664532e+18;1.6176368636332124
BTC-30DEC22-55000-P;1649346099266;open;0.36830213;124.3;0.0001;0.876;0.37620767;0.5285;BTC-30DEC22-55000-P;43269.9;;43269.9;;0.37;12.0;0.3855;12.0;;;;;;45149.6;BTC-30DEC22;67.84;0.0;66.03;70.58;153.7664;-19.55946;-295.65399;2e-05;-0.52008;266.0;55000.0;1.6723944e+18;1.271000392854667
BTC-24JUN22-200000-P;1649346099267;open;3.5580875;101.2;3.0865;4.086;3.5860561;3.452;BTC-24JUN22-200000-P;43269.9;;43269.9;;0.1;0.1;3.9;0.1;;;;;;43711.55;BTC-24JUN22;160.0;0.0;0.0;383.6;19.25068;-19.82584;-422.41978;0.0;-0.9546;77.0;200000.0;1.6560648e+18;4.621819610380607
