;timestamp;state;settlement_price;open_interest;min_price;max_price;mark_price;last_price;instrument_name;index_price;funding_8h;estimated_delivery_price;current_funding;best_bid_price;best_bid_amount;best_ask_price;best_ask_amount;stats.volume_usd;stats.volume;stats.price_change;stats.low;stats.high;underlying_price;underlying_index;mark_iv;interest_rate;bid_iv;ask_iv;greeks.vega;greeks.theta;greeks.rho;greeks.gamma;greeks.delta;t;strike;expiration;m
BTC-31MAR23-30000-C;1649865325226;open;0.40886725;10.8;0.0001;0.917;0.4173;0.4085;BTC-31MAR23-30000-C;41222.39;;41222.39;;0.392;13.7;0.0;0.0;;;;;;43073.13;BTC-31MAR23;73.06;0.0;63.58;0.0;116.23414;-12.07332;161.28025;1e-05;0.80592;351.0;30000.0;1.6802568e+18;0.7278373526129361
BTC-24JUN22-65000-P;1649865325226;open;0.61994914;134.3;0.1055;1.105;0.6052;1.401;BTC-24JUN22-65000-P;41222.39;;41222.39;;0.001;2.0;0.0;0.0;;;;;;41451.51;BTC-24JUN22;94.36;0.0;0.0;0.0;50.32773;-33.13025;-114.94484;2e-05;-0.80698;71.0;65000.0;1.6560648e+18;1.5769809306613616
BTC-15APR22-45000-P;1649865325225;open;0.12109998;56.1;0.0001;0.5915;0.0919;0.112;BTC-15APR22-45000-P;41222.39;;41222.39;;0.0905;5.5;0.094;12.0;;;;;;41228.23;BTC-15APR22;66.64;0.0;0.0;93.56;1.76362;-35.18647;-2.00813;3e-05;-0.97253;1.0;45000.0;1.6500168e+18;1.0917560289194042
BTC-31MAR23-100000-C;1649865325225;open;0.00616194;277.9;0.0001;0.507;0.0072;0.0505;BTC-31MAR23-100000-C;41222.39;;41222.39;;0.066;48.1;0.0695;48.1;;15.6;-22.3077;0.0495;0.065;43072.89;BTC-31MAR23;45.0;0.0;74.51;75.72;40.71573;-2.60501;16.07091;1e-05;0.0459;351.0;100000.0;1.6802568e+18;2.426124508709787
BTC-24JUN22-150000-C;1649865325225;open;0.03525079;382.9;0.0001;0.537;0.0372;0.0005;BTC-24JUN22-150000-C;41222.39;;41222.39;;0.0005;0.1;0.0;0.0;;;;;;41451.51;BTC-24JUN22;185.58;0.0;101.11;0.0;37.70347;-48.81287;7.10574;1e-05;0.12449;71.0;150000.0;1.6560648e+18;3.6391867630646804
BTC-15APR22-60000-P;1649865326231;open;0.49445402;4.0;0.0001;0.955;0.4553;0.963;BTC-15APR22-60000-P;41221.91;;41221.91;;0.0;0.0;0.0;0.0;;;;;;41228.35;BTC-15APR22;166.69;0.0;0.0;0.0;0.0528;-2.63476;-2.74445;0.0;-0.99946;1.0;60000.0;1.6500168e+18;1.4556747052258723
BTC-22APR22-48000-P;1649865326232;open;0.19690779;80.8;0.0001;0.665;0.1652;0.1535;BTC-22APR22-48000-P;41221.91;;41221.91;;0.1565;0.2;0.238;0.2;;17.3;141.7323;0.0635;0.1535;41245.34;BTC-22APR22;55.96;0.0;0.0;213.74;5.82321;-18.79174;-10.99365;3e-05;-0.95687;8.0;48000.0;1.6506216e+18;1.1645397641806978
BTC-27MAY22-30000-P;1649865326231;open;0.01254622;402.7;0.0001;0.5085;0.0087;0.0085;BTC-27MAY22-30000-P;41221.91;;41221.91;;0.0075;192.4;0.0095;192.4;;3.9;-19.0476;0.0085;0.0105;41297.37;BTC-27MAY22;69.43;0.0;66.89;71.09;19.89218;-15.81333;-4.0561;1e-05;-0.07341;43.0;30000.0;1.6536456e+18;0.7278373526129361
BTC-30DEC22-200000-C;1649865326232;open;0.01937824;141.3;0.0001;0.5185;0.0185;0.07;BTC-30DEC22-200000-C;41221.91;;41221.91;;0.0175;48.1;0.02;40.2;;;;;;42521.78;BTC-30DEC22;96.59;0.0;95.68;97.91;47.33999;-8.77104;15.12032;0.0;0.06829;260.0;200000.0;1.6723944e+18;4.852249017419574
BTC-27MAY22-50000-P;1649865326234;open;0.26661117;108.2;0.0001;0.7365;0.2367;0.281;BTC-27MAY22-50000-P;41221.91;;41221.91;;0.2285;12.0;0.0;0.0;;0.3;1.8116;0.276;0.281;41296.89;BTC-27MAY22;63.96;0.0;55.59;0.0;42.89485;-31.41347;-49.96444;3e-05;-0.7745;43.0;50000.0;1.6536456e+18;1.2130622543548935
BTC-30DEC22-150000-C;1649865326231;open;0.02518743;94.7;0.0001;0.525;0.025;0.0095;BTC-30DEC22-150000-C;41221.91;;41221.91;;0.0235;48.1;0.0265;48.1;;1.0;0.0;0.0095;0.0095;42521.78;BTC-30DEC22;88.34;0.0;87.25;89.36;60.36695;-10.2296;21.01055;1e-05;0.09422;260.0;150000.0;1.6723944e+18;3.6391867630646804
BTC-30DEC22-20000-P;1649865326232;open;0.02760712;383.7;0.0001;0.526;0.0264;0.0285;BTC-30DEC22-20000-P;41221.91;;41221.91;;0.026;10.2;0.027;5.0;;73.1;0.0;0.0285;0.0285;42521.78;BTC-30DEC22;77.13;0.0;76.76;77.65;47.73198;-7.06218;-28.98466;0.0;-0.06903;260.0;20000.0;1.6723944e+18;0.48522490174195737
BTC-27MAY22-35000-P;1649865326232;open;0.0359147;191.3;0.0001;0.5275;0.0278;0.0285;BTC-27MAY22-35000-P;41221.91;;41221.91;;0.025;154.0;0.0285;154.0;;29.9;-21.9178;0.028;0.0365;41296.89;BTC-27MAY22;65.11;0.0;62.14;65.81;39.80287;-29.67161;-11.1796;3e-05;-0.19844;43.0;35000.0;1.6536456e+18;0.8491435780484254
BTC-30DEC22-40000-C;1649865326232;open;0.22916263;1136.4;0.0001;0.734;0.2343;0.231;BTC-30DEC22-40000-C;41221.91;;41221.91;;0.2315;28.9;0.2375;28.9;;220.4;2.5755;0.2252;0.231;42521.78;BTC-30DEC22;62.9;0.0;61.99;63.91;133.33171;-16.08663;125.71595;2e-05;0.64832;260.0;40000.0;1.6723944e+18;0.9704498034839147
BTC-30SEP22-70000-C;1649865327239;open;0.05892433;275.8;0.0001;0.537;0.037;0.0365;BTC-30SEP22-70000-C;41222.87;;41222.87;;0.0355;48.1;0.0385;48.1;;26.7;0.0;0.0365;0.0365;42029.44;BTC-30SEP22;66.21;0.0;65.36;67.02;75.94698;-14.81774;28.49895;1e-05;0.18289;169.0;70000.0;1.664532e+18;1.6982871560968509
BTC-24JUN22-25000-P;1649865327239;open;0.00788555;581.6;0.0001;0.502;0.0022;0.01;BTC-24JUN22-25000-P;41222.87;;41222.87;;0.0035;192.4;0.0055;185.3;;16.1;-4.7619;0.01;0.0105;41450.77;BTC-24JUN22;59.69;0.0;64.86;70.91;9.07381;-3.77845;-1.84492;0.0;-0.02048;71.0;25000.0;1.6560648e+18;0.6065311271774467
BTC-31MAR23-40000-C;1649865327241;open;0.29015103;28.0;0.0001;0.7975;0.2978;0.2965;BTC-31MAR23-40000-C;41222.87;;41222.87;;0.2955;28.9;0.3005;1.0;;;;;;43071.44;BTC-31MAR23;70.43;0.0;69.77;71.18;152.2392;-15.24401;156.35266;1e-05;0.6746;351.0;40000.0;1.6802568e+18;0.9704498034839147
BTC-24JUN22-45000-P;1649865327239;open;0.17569783;368.6;0.0001;0.643;0.1434;0.185;BTC-24JUN22-45000-P;41222.87;;41222.87;;0.1385;115.5;0.149;115.5;;0.2;0.0;0.185;0.185;41450.77;BTC-24JUN22;51.37;0.0;48.52;54.64;71.07328;-25.47098;-60.30703;4e-05;-0.59759;71.0;45000.0;1.6560648e+18;1.0917560289194042
BTC-29APR22-50000-C;1649865327239;open;0.00174045;1942.3;0.0001;0.5015;0.0017;0.002;BTC-29APR22-50000-C;41222.87;;41222.87;;0.0005;200.8;0.002;1119.2;;81.6;-20.0;0.0018;0.0025;41246.14;BTC-29APR22;51.85;0.0;42.58;53.3;7.53159;-12.46001;0.69764;2e-05;0.04112;15.0;50000.0;1.6512264e+18;1.2130622543548935
BTC-30SEP22-35000-C;1649865327239;open;0.23748302;469.1;0.0001;0.7395;0.2399;0.2535;BTC-30SEP22-35000-C;41222.87;;41222.87;;0.0;0.0;0.238;12.8;;;;;;42029.44;BTC-30SEP22;56.98;0.0;0.0;56.11;91.62083;-15.38548;99.08953;2e-05;0.74708;169.0;35000.0;1.664532e+18;0.8491435780484254
BTC-24JUN22-60000-C;1649865327239;open;0.01244714;1544.4;0.0001;0.551;0.0513;0.0165;BTC-24JUN22-60000-C;41222.87;;41222.87;;0.011;192.4;0.013;165.8;;111.6;37.5;0.012;0.0165;41451.73;BTC-24JUN22;94.35;0.0;58.87;61.36;58.32934;-38.39337;16.14834;2e-05;0.24967;71.0;60000.0;1.6560648e+18;1.4556747052258723
BTC-24JUN22-60000-P;1649865327240;open;0.49977548;139.1;0.0001;0.9985;0.4987;0.4985;BTC-24JUN22-60000-P;41222.87;;41222.87;;0.4985;36.9;0.499;3.2;;12.9;0.0;0.4985;0.4985;41451.73;BTC-24JUN22;94.35;0.0;94.18;94.53;58.32934;-38.39337;-101.66559;2e-05;-0.75033;71.0;60000.0;1.6560648e+18;1.4556747052258723
BTC-30SEP22-75000-C;1649865327240;open;0.04761229;24.2;0.0001;0.5315;0.0315;0.034;BTC-30SEP22-75000-C;41222.87;;41222.87;;0.03;42.3;0.033;48.1;;;;;;42029.44;BTC-30SEP22;68.43;0.0;67.49;69.33;68.78278;-13.87023;24.46238;1e-05;0.15672;169.0;75000.0;1.664532e+18;1.8195933815323402
BTC-22APR22-46000-C;1649865327239;open;0.00269761;243.3;0.0001;0.5025;0.003;0.0025;BTC-22APR22-46000-C;41222.87;;41222.87;;0.002;202.6;0.004;214.6;;6.3;0.0;0.0025;0.0025;41244.61;BTC-22APR22;50.34;0.0;45.98;54.34;9.95312;-28.8944;0.81067;5e-05;0.08571;8.0;46000.0;1.6506216e+18;1.116017274006502
BTC-27MAY22-40000-P;1649865327241;open;0.08482816;218.2;0.0001;0.569;0.0694;0.0745;BTC-27MAY22-40000-P;41222.87;;41222.87;;0.069;3.1;0.07;3.3;;5.7;-9.697;0.0745;0.089;41296.15;BTC-27MAY22;62.09;0.0;61.79;62.54;55.15049;-39.20931;-23.14469;4e-05;-0.39903;43.0;40000.0;1.6536456e+18;0.9704498034839147
