;timestamp;state;settlement_price;open_interest;min_price;max_price;mark_price;last_price;instrument_name;index_price;funding_8h;estimated_delivery_price;current_funding;best_bid_price;best_bid_amount;best_ask_price;best_ask_amount;stats.volume_usd;stats.volume;stats.price_change;stats.low;stats.high;underlying_price;underlying_index;mark_iv;interest_rate;bid_iv;ask_iv;greeks.vega;greeks.theta;greeks.rho;greeks.gamma;greeks.delta;t;strike;expiration;m
BTC-30SEP22-35000-C;1649599938680;open;0.28392298;469.1;0.0001;0.781;0.28136249;0.196;BTC-30SEP22-35000-C;42623.15;;42623.15;;0.2435;6.6;0.3225;0.3;;;;;;43670.94;BTC-30SEP22;66.89;0.0;48.45;85.86;93.08027;-18.02105;99.23072;2e-05;0.76148;172.0;35000.0;1.664532e+18;0.8211721646098259
BTC-24JUN22-60000-C;1649599938678;open;0.05334377;1313.6;0.0001;0.5415;0.04191647;0.0185;BTC-24JUN22-60000-C;42623.15;;42623.15;;0.0175;12.0;0.0185;2.5;;8.6;-60.2151;0.0185;0.0465;42957.14;BTC-24JUN22;80.83;0.0;60.71;61.69;59.38337;-32.11097;16.76487;2e-05;0.2325;74.0;60000.0;1.6560648e+18;1.4077237107597016
BTC-24JUN22-60000-P;1649599938677;open;0.44965477;150.0;0.0001;0.9385;0.43865977;0.428;BTC-24JUN22-60000-P;42623.15;;42623.15;;0.41;3.2;0.421;3.2;;;;;;42957.01;BTC-24JUN22;80.83;0.0;56.25;66.96;59.38283;-32.11068;-106.09836;2e-05;-0.7675;74.0;60000.0;1.6560648e+18;1.4077237107597016
BTC-30SEP22-75000-C;1649599938678;open;0.04896106;24.2;0.0001;0.5505;0.05060024;0.0595;BTC-30SEP22-75000-C;42623.15;;42623.15;;0.041;0.7;0.0;0.0;;;;;;43670.81;BTC-30SEP22;75.17;0.0;70.22;0.0;87.91391;-19.12729;34.09247;1e-05;0.21555;172.0;75000.0;1.664532e+18;1.759654638449627
BTC-22APR22-46000-C;1649599938678;open;0.01011246;35.4;0.0001;0.5105;0.01062016;0.01;BTC-22APR22-46000-C;42623.15;;42623.15;;0.01;9.7;0.0105;1.0;;;;;;42656.69;BTC-22APR22;50.43;0.0;49.24;50.2;22.35914;-48.01983;2.80551;8e-05;0.21507;11.0;46000.0;1.6506216e+18;1.0792548449157713
BTC-27MAY22-40000-P;1649599938678;open;0.05332968;174.3;0.0001;0.552;0.05232518;0.059;BTC-27MAY22-40000-P;42623.15;;42623.15;;0.052;7.0;0.0535;2.9;;;;;;42787.24;BTC-27MAY22;58.59;0.0;58.35;59.5;55.78285;-34.95943;-21.22262;4e-05;-0.33501;46.0;40000.0;1.6536456e+18;0.938482473839801
BTC-22APR22-55000-C;1649599938680;open;0.00037982;118.7;0.0001;0.5;0.00035002;0.0005;BTC-22APR22-55000-C;42623.15;;42623.15;;0.0;0.0;0.0005;1.0;;;;;;42656.69;BTC-22APR22;59.54;0.0;0.0;62.3;2.03855;-5.16868;0.13238;1e-05;0.01;11.0;55000.0;1.6506216e+18;1.2904134015297264
BTC-30DEC22-60000-C;1649599938679;open;0.11785373;514.2;0.0001;0.617;0.11728091;0.1215;BTC-30DEC22-60000-C;42623.15;;42623.15;;0.0;0.0;0.119;2.1;;;;;;44297.58;BTC-30DEC22;65.58;0.0;0.0;66.1;145.01669;-18.02888;88.98533;2e-05;0.39528;263.0;60000.0;1.6723944e+18;1.4077237107597016
BTC-12APR22-47000-P;1649599938677;open;;0.0;0.0001;0.6025;0.10298155;;BTC-12APR22-47000-P;42623.15;;42623.15;;0.0;0.0;0.0;0.0;;;;;;42628.09218727;SYN.BTC-12APR22;70.34;0.0;0.0;0.0;1.63757;-33.06689;-2.19562;3e-05;-0.97644;1.0;47000.0;1.6497576e+18;1.1027169067617661
BTC-22APR22-44000-P;1649599939685;open;0.05406423;51.2;0.0001;0.5545;0.0545186;0.058;BTC-22APR22-44000-P;42623.09;;42623.09;;0.0525;12.0;0.057;12.0;;12.4;0.0;0.058;0.058;42656.96;BTC-22APR22;50.43;0.0;47.48;54.05;29.20142;-62.71471;-9.21396;0.0001;-0.61694;11.0;44000.0;1.6506216e+18;1.0323307212237811
BTC-24JUN22-50000-C;1649599939685;open;0.05382687;918.9;0.0001;0.5525;0.05250048;0.054;BTC-24JUN22-50000-C;42623.09;;42623.09;;0.0515;2.1;0.1355;126.2;;;;;;42957.1;BTC-24JUN22;59.99;0.0;59.38;107.35;70.89767;-28.45323;24.93426;3e-05;0.33596;74.0;50000.0;1.6560648e+18;1.1731030922997514
BTC-15APR22-45000-C;1649599939684;open;0.00598867;115.2;0.0001;0.505;0.00535658;0.006;BTC-15APR22-45000-C;42623.09;;42623.09;;0.005;12.0;0.006;12.0;;11.4;20.0;0.005;0.006;42636.66;BTC-15APR22;49.88;0.0;48.67;52.0;12.69145;-66.7522;0.95985;0.00011;0.17865;4.0;45000.0;1.6500168e+18;1.0557927830697762
BTC-15APR22-35000-C;1649599939685;open;0.18036974;510.0;0.0001;0.679;0.17949512;0.178;BTC-15APR22-35000-C;42623.09;;42623.09;;0.109;8.0;0.2995;8.0;;408.0;-39.9663;0.1777;0.2965;42636.6;BTC-15APR22;78.37;0.0;0.0;483.8;1.52784;-12.62589;4.4777;1e-05;0.98791;4.0;35000.0;1.6500168e+18;0.8211721646098259
BTC-27MAY22-25000-C;1649599940694;open;0.41820405;0.0;0.0001;0.918;0.4180663;;BTC-27MAY22-25000-C;42623.14;;42623.14;;0.0;0.0;0.0;0.0;;;;;;42789.81;BTC-27MAY22;78.82;0.0;0.0;0.0;7.52831;-6.3478;30.77112;0.0;0.97964;46.0;25000.0;1.6536456e+18;0.5865515461498757
BTC-24JUN22-250000-C;1649599940692;open;0.00414197;400.5;0.0001;0.504;0.00407848;0.0011;BTC-24JUN22-250000-C;42623.14;;42623.14;;0.0005;0.5;0.0;0.0;;;;;;42957.01;BTC-24JUN22;160.0;0.0;129.27;0.0;9.09091;-9.73048;1.33008;0.0;0.0192;74.0;250000.0;1.6560648e+18;5.865515461498757
BTC-30SEP22-250000-P;1649599940694;open;4.72072635;0.7;4.226;5.3015;4.72582751;4.884;BTC-30SEP22-250000-P;42623.14;;42623.14;;0.0005;0.1;0.0;0.0;;;;;;43671.29;BTC-30SEP22;91.52;0.0;0.0;0.0;5.86607;-1.55392;-1181.96219;0.0;-0.99298;172.0;250000.0;1.664532e+18;5.865515461498757
BTC-29APR22-25000-P;1649599940694;open;0.00033444;1471.7;0.0001;0.5;0.00031625;0.0005;BTC-29APR22-25000-P;42623.14;;42623.14;;0.0;0.0;0.0005;12.0;;;;;;42698.42;BTC-29APR22;94.14;0.0;0.0;99.39;1.26044;-3.16555;-0.10446;0.0;-0.00445;18.0;25000.0;1.6512264e+18;0.5865515461498757
BTC-24JUN22-35000-P;1649599941698;open;0.03640221;498.8;0.0001;0.5355;0.03597261;0.026;BTC-24JUN22-35000-P;42623.02;;42623.02;;0.002;0.1;0.0365;0.9;;;;;;42957.02;BTC-24JUN22;63.44;0.0;26.66;63.86;53.71079;-22.79563;-20.37855;2e-05;-0.1957;74.0;35000.0;1.6560648e+18;0.8211721646098259
BTC-30DEC22-35000-C;1649599941701;open;0.32461519;2.3;0.0001;0.824;0.32428488;0.2865;BTC-30DEC22-35000-C;42623.02;;42623.02;;0.285;8.2;0.367;9.0;;0.3;0.0;0.2865;0.2865;44297.03;BTC-30DEC22;67.87;0.0;52.88;83.84;117.84254;-15.16268;138.51439;1e-05;0.75703;263.0;35000.0;1.6723944e+18;0.8211721646098259
BTC-24JUN22-40000-P;1649599941699;open;0.0796894;554.1;0.0001;0.579;0.07915195;0.0845;BTC-24JUN22-40000-P;42623.02;;42623.02;;0.0785;10.4;0.0;0.0;;;;;;42956.9;BTC-24JUN22;63.44;0.0;63.05;0.0;71.81527;-30.47944;-37.53374;3e-05;-0.34754;74.0;40000.0;1.6560648e+18;0.938482473839801
BTC-30DEC22-30000-C;1649599941700;open;0.39225529;105.4;0.0001;0.8915;0.39183151;0.432;BTC-30DEC22-30000-C;42623.02;;42623.02;;0.362;9.0;0.0;0.0;;;;;;44297.03;BTC-30DEC22;67.87;0.0;53.09;0.0;94.39439;-12.14563;141.04083;1e-05;0.83247;263.0;30000.0;1.6723944e+18;0.7038618553798508
BTC-22APR22-42000-C;1649599941698;open;0.04474604;990.0;0.0001;0.545;0.04500034;0.0455;BTC-22APR22-42000-C;42623.02;;42623.02;;0.044;1.0;0.0455;12.0;;0.5;0.0;0.0455;0.0455;42657.21;BTC-22APR22;51.83;0.0;50.4;52.54;29.83475;-65.84797;7.40366;0.0001;0.58453;11.0;42000.0;1.6506216e+18;0.985406597531791
BTC-27MAY22-55000-P;1649599941700;open;0.29672205;43.2;0.0001;0.7975;0.29753392;0.28;BTC-27MAY22-55000-P;42623.02;;42623.02;;0.2665;5.0;0.0;0.0;;;;;;42790.8;BTC-27MAY22;57.06;0.0;0.0;0.0;32.36361;-19.75368;-63.98605;2e-05;-0.87017;46.0;55000.0;1.6536456e+18;1.2904134015297264
BTC-31MAR23-45000-C;1649599941699;open;0.22668302;0.0;0.0001;0.7265;0.22682654;;BTC-31MAR23-45000-C;42623.02;;42623.02;;0.0;0.0;0.0;0.0;;;;;;44902.39;BTC-31MAR23;58.69;0.0;0.0;0.0;169.54347;-14.02614;168.2641;1e-05;0.6124;354.0;45000.0;1.6802568e+18;1.0557927830697762
BTC-30SEP22-55000-C;1649599941698;open;0.09356614;1925.0;0.0001;0.5925;0.09278652;0.12;BTC-30SEP22-55000-C;42623.02;;42623.02;;0.0005;10.0;0.0965;2.3;;;;;;43671.53;BTC-30SEP22;63.93;0.0;14.95;65.34;114.42547;-21.17331;59.4363;2e-05;0.38036;172.0;55000.0;1.664532e+18;1.2904134015297264
BTC-31MAR23-40000-P;1649599941698;open;0.19538661;6.4;0.0001;0.7405;0.24053858;0.208;BTC-31MAR23-40000-P;42623.02;;42623.02;;0.1875;11.9;0.2025;1.1;;;;;;44902.39;BTC-31MAR23;80.66;0.0;65.22;69.55;152.39308;-17.32607;-233.08643;1e-05;-0.29357;354.0;40000.0;1.6802568e+18;0.938482473839801
BTC-12APR22-39000-P;1649599941701;open;;0.0;0.0001;0.5005;0.00069987;;BTC-12APR22-39000-P;42623.02;;42623.02;;0.0005;30.0;0.001;12.0;;;;;;42628.05419316;SYN.BTC-12APR22;72.02;0.0;67.89;77.08;2.27125;-29.83419;-0.07246;4e-05;-0.03492;1.0;39000.0;1.6497576e+18;0.915020411993806
BTC-12APR22-42000-P;1649599941698;open;;100.2;0.0001;0.507;0.00732264;0.0075;BTC-12APR22-42000-P;42623.02;;42623.02;;0.0065;7.6;0.0075;12.0;;1250.2;25.0;0.006;0.008;42628.05419316;SYN.BTC-12APR22;49.07;0.0;45.74;49.78;10.59304;-149.22936;-0.67519;0.00025;-0.32462;1.0;42000.0;1.6497576e+18;0.985406597531791
BTC-30DEC22-45000-C;1649599941699;open;0.2127137;492.0;0.0001;0.7115;0.21198643;0.22;BTC-30DEC22-45000-C;42623.02;;42623.02;;0.213;3.4;0.0;0.0;;;;;;44297.03;BTC-30DEC22;65.14;0.0;65.45;0.0;145.65587;-17.98642;123.58574;2e-05;0.59809;263.0;45000.0;1.6723944e+18;1.0557927830697762
BTC-27MAY22-20000-C;1649599941698;open;0.53424335;12.0;0.0345;1.034;0.53412314;0.521;BTC-27MAY22-20000-C;42623.02;;42623.02;;0.0005;5.1;0.0;0.0;;;;;;42790.92;BTC-27MAY22;100.67;0.0;0.0;0.0;4.42424;-4.76441;24.92719;0.0;0.98903;46.0;20000.0;1.6536456e+18;0.4692412369199005
BTC-15APR22-35000-P;1649599942708;open;0.00067583;747.0;0.0001;0.5;0.00038442;0.0005;BTC-15APR22-35000-P;42623.28;;42623.28;;0.0;0.0;0.0005;4.9;;168.0;0.0;0.0005;0.0005;42638.04;BTC-15APR22;78.37;0.0;0.0;81.33;1.52659;-12.61556;-0.06904;1e-05;-0.01208;4.0;35000.0;1.6500168e+18;0.8211721646098259
BTC-22APR22-55000-P;1649599942708;open;0.29003707;0.0;0.0001;0.7895;0.28969845;;BTC-22APR22-55000-P;42623.28;;42623.28;;0.0;0.0;0.0;0.0;;;;;;42657.51;BTC-22APR22;59.54;0.0;0.0;0.0;2.03944;-5.17094;-17.56048;1e-05;-0.99;11.0;55000.0;1.6506216e+18;1.2904134015297264
BTC-24JUN22-50000-P;1649599942706;open;0.21741937;620.0;0.0001;0.716;0.21645485;0.2015;BTC-24JUN22-50000-P;42623.28;;42623.28;;0.211;12.0;0.222;3.9;;;;;;42956.87;BTC-24JUN22;59.99;0.0;56.66;63.32;70.89623;-28.452;-77.45252;3e-05;-0.66405;74.0;50000.0;1.6560648e+18;1.1731030922997514
BTC-31MAR23-30000-P;1649599942708;open;0.12390288;9.5;0.0001;0.6235;0.12364759;0.097;BTC-31MAR23-30000-P;42623.28;;42623.28;;0.087;12.0;0.0;0.0;;;;;;44902.41;BTC-31MAR23;81.25;0.0;67.03;0.0;117.3644;-13.44007;-133.82219;1e-05;-0.183;354.0;30000.0;1.6802568e+18;0.7038618553798508
BTC-29APR22-40000-C;1649599942706;open;0.08806048;406.6;0.0001;0.5865;0.08671573;0.0875;BTC-29APR22-40000-C;42623.28;;42623.28;;0.05;0.1;0.089;6.0;;11.1;-1.1299;0.0875;0.091;42698.06;BTC-29APR22;55.73;0.0;0.0;58.71;32.62342;-48.50799;13.86323;6e-05;0.71904;18.0;40000.0;1.6512264e+18;0.938482473839801
BTC-12APR22-43000-C;1649599942705;open;;2.1;0.0001;0.509;0.00942553;0.009;BTC-12APR22-43000-C;42623.28;;42623.28;;0.009;1.9;0.0095;12.0;;2.1;-10.0;0.009;0.01;42628.19493948;SYN.BTC-12APR22;48.18;0.0;46.59;48.46;11.40211;-157.71558;0.80159;0.00027;0.40351;1.0;43000.0;1.6497576e+18;1.008868659377786
BTC-31MAR23-150000-C;1649599942705;open;0.02360101;17.4;0.0001;0.517;0.01745232;0.024;BTC-31MAR23-150000-C;42623.28;;42623.28;;0.018;7.5;0.0;0.0;;;;;;44902.15;BTC-31MAR23;68.49;0.0;68.88;0.0;61.82126;-5.96751;24.54022;0.0;0.07369;354.0;150000.0;1.6802568e+18;3.519309276899254
BTC-22APR22-48000-C;1649599942707;open;0.00418803;45.1;0.0001;0.504;0.00432363;0.004;BTC-22APR22-48000-C;42623.28;;42623.28;;0.004;12.0;0.0045;4.0;;;;;;42657.51;BTC-22APR22;50.43;0.0;49.41;50.97;13.81348;-29.66666;1.36744;5e-05;0.10397;11.0;48000.0;1.6506216e+18;1.1261789686077612
BTC-31MAR23-50000-C;1649599942706;open;0.22118888;49.3;0.0001;0.721;0.22129451;0.217;BTC-31MAR23-50000-C;42623.28;;42623.28;;0.0;0.0;0.226;5.1;;;;;;44902.15;BTC-31MAR23;67.28;0.0;0.0;68.5;174.07924;-16.50811;151.00027;1e-05;0.5673;354.0;50000.0;1.6802568e+18;1.1731030922997514
BTC-22APR22-45000-P;1649599942705;open;0.07045384;238.4;0.0001;0.5705;0.07081256;0.0715;BTC-22APR22-45000-P;42623.28;;42623.28;;0.068;9.1;0.074;5.4;;2.4;0.0;0.0715;0.0715;42657.25;BTC-22APR22;50.43;0.0;45.79;55.52;26.29829;-56.47977;-10.67903;9e-05;-0.70741;11.0;45000.0;1.6506216e+18;1.0557927830697762
BTC-15APR22-42000-C;1649599943271;open;0.03137254;327.9;0.0001;0.5315;0.03152646;0.034;BTC-15APR22-42000-C;42623.28;;42623.28;;0.01;1.1;0.0325;12.0;;1092.2;25.4613;0.0271;0.0345;42638.04;BTC-15APR22;51.6;0.0;0.0;53.83;18.61201;-101.2696;3.21789;0.00015;0.61247;4.0;42000.0;1.6500168e+18;0.985406597531791
BTC-30SEP22-25000-P;1649599943712;open;0.02737032;357.4;0.0001;0.522;0.0221044;0.0055;BTC-30SEP22-25000-P;42623.29;;42623.29;;0.001;0.1;0.029;2.8;;51.3;-79.2453;0.0055;0.0265;43672.1;BTC-30SEP22;70.27;0.0;37.22;76.59;45.25968;-9.20583;-21.39528;1e-05;-0.08141;172.0;25000.0;1.664532e+18;0.5865515461498757
BTC-30SEP22-100000-P;1649599943712;open;1.31738965;26.1;0.8195;1.819;1.31922692;1.385;BTC-30SEP22-100000-P;42623.29;;42623.29;;0.0005;0.1;1.385;2.0;;20.0;38.5;1.0;1.386;43672.1;BTC-30SEP22;84.37;0.0;0.0;118.81;62.78066;-15.33072;-452.94643;1e-05;-0.87228;172.0;100000.0;1.664532e+18;2.346206184599503
BTC-12APR22-44000-P;1649599943712;open;;0.0;0.0001;0.5345;0.03498455;;BTC-12APR22-44000-P;42623.29;;42623.29;;0.033;0.1;0.0375;0.2;;;;;;42628.70099255;SYN.BTC-12APR22;46.63;0.0;32.64;59.72;7.36155;-98.54878;-1.76595;0.00018;-0.83318;1.0;44000.0;1.6497576e+18;1.0323307212237811
BTC-27MAY22-60000-C;1649599943715;open;0.00562724;271.0;0.0001;0.5055;0.00572319;0.006;BTC-27MAY22-60000-C;42623.29;;42623.29;;0.0055;12.0;0.006;30.0;;4.0;0.0;0.006;0.006;42793.08;BTC-27MAY22;58.89;0.0;58.4;59.47;19.88187;-12.52434;3.35879;1e-05;0.06702;46.0;60000.0;1.6536456e+18;1.4077237107597016
BTC-15APR22-44000-C;1649599943712;open;0.01136731;324.2;0.0001;0.5105;0.01050323;0.01;BTC-15APR22-44000-C;42623.29;;42623.29;;0.01;12.0;0.011;12.0;;12.3;0.0;0.01;0.0115;42638.65;BTC-15APR22;49.88;0.0;48.59;51.12;16.89727;-88.87252;1.60353;0.00014;0.3;4.0;44000.0;1.6500168e+18;1.0323307212237811
BTC-15APR22-42000-P;1649599943712;open;0.01573985;241.9;0.0001;0.5165;0.01656236;0.0145;BTC-15APR22-42000-P;42623.29;;42623.29;;0.0;0.0;0.0175;12.0;;6.2;-23.6842;0.014;0.019;42638.65;BTC-15APR22;51.6;0.0;0.0;53.76;18.61098;-101.26401;-2.23776;0.00015;-0.38743;4.0;42000.0;1.6500168e+18;0.985406597531791
BTC-24JUN22-250000-P;1649599943712;open;4.82210444;0.0;4.324;5.4255;4.82386928;;BTC-24JUN22-250000-P;42623.29;;42623.29;;0.0015;2.0;0.0;0.0;;;;;;42957.22;BTC-24JUN22;160.0;0.0;0.0;0.0;9.09108;-9.73067;-510.59911;0.0;-0.9808;74.0;250000.0;1.6560648e+18;5.865515461498757
BTC-15APR22-44000-P;1649599943713;open;0.04260926;319.9;0.0001;0.542;0.0424456;0.0455;BTC-15APR22-44000-P;42623.29;;42623.29;;0.0415;12.0;0.044;9.0;;;;;;42638.66;BTC-15APR22;49.88;0.0;47.5;53.78;16.89731;-88.87273;-4.11245;0.00014;-0.7;4.0;44000.0;1.6500168e+18;1.0323307212237811
BTC-24JUN22-80000-C;1649599943712;open;0.09538686;192.8;0.0001;0.5665;0.06686408;0.0105;BTC-24JUN22-80000-C;42623.29;;42623.29;;0.0095;1.0;0.0;0.0;;;;;;42957.22;BTC-24JUN22;136.21;0.0;81.67;0.0;60.67238;-55.28645;15.3854;1e-05;0.24177;74.0;80000.0;1.6560648e+18;1.876964947679602
BTC-24JUN22-80000-P;1649599943713;open;0.95713485;28.6;0.4295;1.429;0.92919716;0.7955;BTC-24JUN22-80000-P;42623.29;;42623.29;;0.1;1.0;2.0;0.1;;8.0;0.0;0.7955;0.7955;42957.22;BTC-24JUN22;136.21;0.0;0.0;500.0;60.67238;-55.28645;-148.43195;1e-05;-0.75823;74.0;80000.0;1.6560648e+18;1.876964947679602
BTC-12APR22-42000-C;1649599943712;open;;128.0;0.0001;0.522;0.0220659;0.023;BTC-12APR22-42000-C;42623.29;;42623.29;;0.0215;1.0;0.0225;12.0;;978.0;5.5046;0.0194;0.0237;42628.70099255;SYN.BTC-12APR22;49.07;0.0;46.78;50.81;10.59104;-149.20123;1.32925;0.00025;0.67555;1.0;42000.0;1.6497576e+18;0.985406597531791
BTC-24JUN22-70000-P;1649599943713;open;0.65888372;43.3;0.1595;1.159;0.65917924;0.651;BTC-24JUN22-70000-P;42623.29;;42623.29;;0.631;3.2;0.0;0.0;;;;;;42957.22;BTC-24JUN22;90.74;0.0;49.5;0.0;47.79231;-29.00978;-131.64651;1e-05;-0.83742;74.0;70000.0;1.6560648e+18;1.6423443292196518
BTC-30DEC22-150000-P;1649599944722;open;2.40714411;10.8;1.913;2.9125;2.41270489;2.265;BTC-30DEC22-150000-P;42623.55;;42623.55;;0.0005;0.1;3.2;5.0;;;;;;44297.01;BTC-30DEC22;86.82;0.0;0.0;380.07;65.89495;-10.84547;-1060.45764;1e-05;-0.90039;263.0;150000.0;1.6723944e+18;3.519309276899254
BTC-27MAY22-45000-C;1649599944723;open;0.07998419;222.0;0.0001;0.5795;0.0796772;0.128;BTC-27MAY22-45000-C;42623.55;;42623.55;;0.0;0.0;0.0;0.0;;;;;;42794.24;BTC-27MAY22;70.83;0.0;0.0;0.0;60.9381;-46.16941;21.47068;4e-05;0.47147;46.0;45000.0;1.6536456e+18;1.0557927830697762
BTC-30DEC22-35000-P;1649599944721;open;0.11339629;751.2;0.0001;0.614;0.11440394;0.1146;BTC-30DEC22-35000-P;42623.55;;42623.55;;0.1135;6.5;0.117;9.5;;400.0;-4.0201;0.1142;0.1194;44297.01;BTC-30DEC22;67.87;0.0;67.53;68.85;117.84256;-15.16268;-114.38866;1e-05;-0.24297;263.0;35000.0;1.6723944e+18;0.8211721646098259
BTC-30SEP22-30000-P;1649599945726;open;0.05027839;1511.7;0.0001;0.549;0.04931761;0.05;BTC-30SEP22-30000-P;42623.27;;42623.27;;0.0;0.0;0.052;5.3;;0.1;0.0;0.05;0.05;43672.97;BTC-30SEP22;70.27;0.0;0.0;71.9;71.35223;-14.51307;-42.06721;1e-05;-0.15421;172.0;30000.0;1.664532e+18;0.7038618553798508
BTC-30SEP22-65000-P;1649599945729;open;0.54035441;125.1;0.045;1.0445;0.54456153;0.772;BTC-30SEP22-65000-P;42623.27;;42623.27;;0.509;4.0;0.612;0.2;;2.6;-0.1294;0.772;0.774;43672.69;BTC-30SEP22;65.54;0.0;47.02;93.01;96.61807;-18.32816;-266.3852;2e-05;-0.74428;172.0;65000.0;1.664532e+18;1.5250340199896768
BTC-24JUN22-100000-P;1649599945726;open;1.39104357;21.0;0.8915;1.891;1.39134316;1.406;BTC-24JUN22-100000-P;42623.27;;42623.27;;0.3;0.1;0.0;0.0;;18.0;-0.0355;1.406;1.4065;42957.7;BTC-24JUN22;160.0;0.0;0.0;0.0;56.08762;-60.03358;-191.84485;1e-05;-0.78959;74.0;100000.0;1.6560648e+18;2.346206184599503
BTC-15APR22-46000-P;1649599945727;open;0.08101079;227.9;0.0001;0.581;0.08130961;0.075;BTC-15APR22-46000-P;42623.27;;42623.27;;0.0;0.0;0.084;9.2;;0.2;0.0;0.075;0.075;42639.72;BTC-15APR22;49.88;0.0;0.0;61.58;8.26575;-43.47678;-5.45892;7e-05;-0.90419;4.0;46000.0;1.6500168e+18;1.0792548449157713
BTC-27MAY22-45000-P;1649599945726;open;0.13147942;221.6;0.0001;0.631;0.1312353;0.096;BTC-27MAY22-45000-P;42623.27;;42623.27;;0.0;0.0;0.0;0.0;;;;;;42795.06;BTC-27MAY22;70.83;0.0;0.0;0.0;60.9396;-46.17054;-36.15438;4e-05;-0.5285;46.0;45000.0;1.6536456e+18;1.0557927830697762
BTC-29APR22-35000-C;1649599945729;open;0.18644513;88.2;0.0001;0.6855;0.18581592;0.0005;BTC-29APR22-35000-C;42623.27;;42623.27;;0.0005;2.1;0.1;1.0;;1.0;0.0;0.0005;0.0005;42697.97;BTC-29APR22;65.22;0.0;0.0;0.0;14.10349;-24.54113;16.14151;2e-05;0.92205;18.0;35000.0;1.6512264e+18;0.8211721646098259
BTC-12APR22-45000-P;1649599946733;open;;0.0;0.0001;0.5565;0.05654621;;BTC-12APR22-45000-P;42624.02;;42624.02;;0.0;0.0;0.0;0.0;;;;;;42629.31161255;SYN.BTC-12APR22;50.52;0.0;0.0;0.0;3.6251;-52.57241;-2.02187;8e-05;-0.93742;1.0;45000.0;1.6497576e+18;1.0557927830697762
BTC-24JUN22-75000-P;1649599946735;open;0.76708843;217.1;0.2675;1.267;0.76742675;0.914;BTC-24JUN22-75000-P;42624.02;;42624.02;;0.0005;0.1;0.0;0.0;;;;;;42958.27;BTC-24JUN22;90.74;0.0;0.0;0.0;39.94525;-24.24664;-144.50445;1e-05;-0.87532;74.0;75000.0;1.6560648e+18;1.759654638449627
BTC-15APR22-55000-P;1649599946736;open;0.28909593;3.6;0.0001;0.7895;0.2899083;0.772;BTC-15APR22-55000-P;42624.02;;42624.02;;0.0;0.0;0.8905;4.0;;;;;;42640.98;BTC-15APR22;73.4;0.0;0.0;500.0;0.21496;-1.66366;-7.13769;0.0;-0.99865;4.0;55000.0;1.6500168e+18;1.2904134015297264
BTC-15APR22-55000-C;1649599946735;open;4.35e-05;52.4;0.0001;0.5;3.116e-05;0.501;BTC-15APR22-55000-C;42624.02;;42624.02;;0.0;0.0;0.0005;12.0;;;;;;42640.98;BTC-15APR22;73.4;0.0;0.0;98.16;0.21496;-1.32865;0.00729;0.0;0.00135;4.0;55000.0;1.6500168e+18;1.2904134015297264
BTC-30SEP22-70000-P;1649599946734;open;0.66262324;42.8;0.166;1.1655;0.66579043;0.6177;BTC-30SEP22-70000-P;42624.02;;42624.02;;0.1;1.0;0.0;0.0;;;;;;43673.72;BTC-30SEP22;75.17;0.0;0.0;0.0;96.80042;-21.06071;-291.25607;1e-05;-0.74336;172.0;70000.0;1.664532e+18;1.6423443292196518
BTC-24JUN22-65000-C;1649599946734;open;0.04109102;298.7;0.0001;0.5405;0.04083574;0.0305;BTC-24JUN22-65000-C;42624.02;;42624.02;;0.0305;14.7;0.0;0.0;;8.0;0.0;0.0305;0.0305;42957.52;BTC-24JUN22;90.74;0.0;82.43;0.0;56.15891;-34.08828;14.95671;2e-05;0.21087;74.0;65000.0;1.6560648e+18;1.5250340199896768
BTC-24JUN22-30000-P;1649599946734;open;0.01923927;261.7;0.0001;0.5185;0.01881478;0.019;BTC-24JUN22-30000-P;42624.02;;42624.02;;0.0;0.0;0.019;0.1;;29.7;0.0;0.019;0.019;42958.27;BTC-24JUN22;72.45;0.0;0.0;72.67;35.10324;-17.01255;-10.80335;1e-05;-0.104;74.0;30000.0;1.6560648e+18;0.7038618553798508
BTC-30DEC22-55000-P;1649599946735;open;0.38839538;125.1;0.0001;0.8895;0.38986014;0.372;BTC-30DEC22-55000-P;42624.02;;42624.02;;0.0;0.0;0.662;0.1;;;;;;44297.09;BTC-30DEC22;67.13;0.0;0.0;150.26;149.5584;-19.03248;-296.80775;2e-05;-0.53743;263.0;55000.0;1.6723944e+18;1.2904134015297264
BTC-24JUN22-200000-P;1649599946736;open;3.66344852;101.2;3.165;4.1645;3.6647064;3.452;BTC-24JUN22-200000-P;42624.02;;42624.02;;0.1;0.1;3.9;0.1;;;;;;42958.27;BTC-24JUN22;160.0;0.0;0.0;348.18;16.41227;-17.56693;-406.90069;0.0;-0.96099;74.0;200000.0;1.6560648e+18;4.692412369199006
BTC-30SEP22-45000-C;1649599946736;open;0.1644032;258.8;0.0001;0.6665;0.16668846;0.1715;BTC-30SEP22-45000-C;42624.02;;42624.02;;0.1665;0.9;0.1675;12.0;;;;;;43673.72;BTC-30SEP22;65.69;0.0;65.62;65.99;118.34206;-22.50286;82.01035;2e-05;0.56347;172.0;45000.0;1.664532e+18;1.0557927830697762
