;timestamp;state;settlement_price;open_interest;min_price;max_price;mark_price;last_price;instrument_name;index_price;funding_8h;estimated_delivery_price;current_funding;best_bid_price;best_bid_amount;best_ask_price;best_ask_amount;stats.volume_usd;stats.volume;stats.price_change;stats.low;stats.high;underlying_price;underlying_index;mark_iv;interest_rate;bid_iv;ask_iv;greeks.vega;greeks.theta;greeks.rho;greeks.gamma;greeks.delta;t;strike;expiration;m
BTC-30DEC22-100000-P;1649425776010;open;1.19820861;161.8;0.799;1.7985;1.29855449;1.202;BTC-30DEC22-100000-P;42947.96;;42947.96;;0.01;0.1;0.0;0.0;;116.5;0.0;1.202;1.202;44702.75;BTC-30DEC22;81.63;0.0;0.0;0.0;109.82121;-16.86593;-679.85343;1e-05;-0.79036;265.0;100000.0;1.6723944e+18;2.3291563795593238
BTC-30SEP22-40000-P;1649425776013;open;0.12618087;805.0;0.0001;0.631;0.13112212;0.113;BTC-30SEP22-40000-P;42947.96;;42947.96;;0.113;9.7;0.1305;20.5;;2.0;-13.41;0.113;0.1305;44077.94;BTC-30SEP22;66.51;0.0;59.29;66.27;110.39799;-21.00784;-97.22081;2e-05;-0.32959;174.0;40000.0;1.664532e+18;0.9316625518237295
BTC-30SEP22-35000-P;1649425776010;open;0.08153901;742.7;0.0001;0.5815;0.0817082;0.074;BTC-30SEP22-35000-P;42947.96;;42947.96;;0.0;0.0;0.08;2.2;;51.9;21.3115;0.061;0.074;44077.94;BTC-30SEP22;67.36;0.0;0.0;66.56;93.36235;-17.99277;-66.48679;1e-05;-0.23336;174.0;35000.0;1.664532e+18;0.8152047328457632
BTC-30DEC22-30000-P;1649425777017;open;0.06941997;318.4;0.0001;0.5655;0.06598777;0.071;BTC-30DEC22-30000-P;42945.31;;42945.31;;0.0305;1.2;0.0715;5.2;;11.5;2.8986;0.069;0.071;44702.55;BTC-30DEC22;67.16;0.0;48.88;69.76;93.91183;-11.86589;-74.50658;1e-05;-0.16292;265.0;30000.0;1.6723944e+18;0.6987469138677971
BTC-30SEP22-80000-P;1649425777018;open;0.83840845;68.1;0.3725;1.372;0.87249713;0.8236;BTC-30SEP22-80000-P;42945.31;;42945.31;;0.8415;18.0;0.0;0.0;;;;;;44077.63;BTC-30SEP22;82.59;0.0;65.55;0.0;91.34103;-21.584;-347.8052;1e-05;-0.77556;174.0;80000.0;1.664532e+18;1.863325103647459
BTC-15APR22-50000-C;1649425777020;open;0.00273777;170.4;0.0001;0.5005;0.00099475;0.0005;BTC-15APR22-50000-C;42945.31;;42945.31;;0.0005;12.0;0.0015;0.6;;38.0;-75.0;0.0005;0.0025;42939.04;BTC-15APR22;59.27;0.0;53.19;63.8;4.23027;-18.55441;0.2492;2e-05;0.03234;6.0;50000.0;1.6500168e+18;1.1645781897796619
BTC-22APR22-44000-C;1649425777018;open;0.05471508;39.1;0.0001;0.525;0.02535464;0.0345;BTC-22APR22-44000-C;42945.31;;42945.31;;0.0225;12.0;0.0265;12.0;;34.2;-21.5909;0.0345;0.052;43057.5;BTC-22APR22;45.0;0.0;41.23;46.51;32.66039;-53.4173;6.39005;0.0001;0.41911;13.0;44000.0;1.6506216e+18;1.0248288070061025
BTC-30SEP22-60000-C;1649425777018;open;0.11323973;291.0;0.0001;0.606;0.10621928;0.1025;BTC-30SEP22-60000-C;42945.31;;42945.31;;0.101;3.2;0.1125;1.7;;39.3;-4.6512;0.1025;0.1075;44077.63;BTC-30SEP22;76.9;0.0;74.91;79.28;115.83878;-25.48663;57.13285;2e-05;0.37694;174.0;60000.0;1.664532e+18;1.3974938277355942
BTC-10APR22-46000-C;1649425777022;open;;3.0;0.0001;0.501;0.00145081;0.0125;BTC-10APR22-46000-C;42945.31;;42945.31;;0.0;0.0;0.002;15.0;;3.0;-3.8462;0.0125;0.013;42946.43350393;SYN.BTC-10APR22;66.66;0.0;0.0;71.98;4.08256;-62.30725;0.14558;7e-05;0.07187;1.0;46000.0;1.6495848e+18;1.0714119345972888
BTC-27MAY22-60000-P;1649425777018;open;0.39504926;36.8;0.0001;0.9155;0.41557007;0.2865;BTC-27MAY22-60000-P;42945.31;;42945.31;;0.0005;0.4;0.0;0.0;;;;;;43075.96;BTC-27MAY22;80.76;0.0;0.0;0.0;39.04127;-32.33209;-71.97433;2e-05;-0.83526;48.0;60000.0;1.6536456e+18;1.3974938277355942
BTC-27MAY22-20000-P;1649425777019;open;0.00109182;684.5;0.0001;0.501;0.00127914;0.0005;BTC-27MAY22-20000-P;42945.31;;42945.31;;0.0;0.0;0.0015;31.6;;;;;;43075.96;BTC-27MAY22;96.88;0.0;0.0;99.12;4.0282;-4.00207;-0.62275;0.0;-0.00954;48.0;20000.0;1.6536456e+18;0.46583127591186474
BTC-10APR22-48000-P;1649425777019;open;;0.0;0.0001;0.6185;0.11861302;;BTC-10APR22-48000-P;42945.31;;42945.31;;0.0;0.0;0.0;0.0;;;;;;42946.43350393;SYN.BTC-10APR22;89.24;0.0;0.0;0.0;2.50013;-63.49385;-2.23242;3e-05;-0.96129;1.0;48000.0;1.6495848e+18;1.1179950621884753
BTC-30SEP22-150000-C;1649425777018;open;0.02974382;123.0;0.0001;0.5135;0.01390252;0.0055;BTC-30SEP22-150000-C;42945.31;;42945.31;;0.005;22.5;0.0;0.0;;;;;;44077.63;BTC-30SEP22;94.71;0.0;80.76;0.0;37.11175;-10.05667;10.07712;0.0;0.06165;174.0;150000.0;1.664532e+18;3.4937345693389856
BTC-30SEP22-55000-P;1649425777020;open;0.36213701;212.7;0.0001;0.875;0.37537857;0.34;BTC-30SEP22-55000-P;42945.31;;42945.31;;0.346;12.0;0.0;0.0;;;;;;44074.98;BTC-30SEP22;75.49;0.0;64.56;0.0;120.06533;-25.93078;-198.38544;2e-05;-0.56466;174.0;55000.0;1.664532e+18;1.281036008757628
BTC-30DEC22-200000-P;1649425777018;open;3.40247042;9.8;2.9975;3.997;3.49737861;4.477;BTC-30DEC22-200000-P;42945.31;;42945.31;;0.0005;0.1;4.5;5.0;;;;;;44702.55;BTC-30DEC22;97.44;0.0;0.0;500.0;58.20579;-10.67021;-1436.85797;0.0;-0.91719;265.0;200000.0;1.6723944e+18;4.6583127591186475
BTC-31MAR23-200000-P;1649425778025;open;3.34931348;0.0;2.938;3.9375;3.4375048;;BTC-31MAR23-200000-P;42948.35;;42948.35;;0.0005;1.0;0.0;0.0;;;;;;45223.94;BTC-31MAR23;77.62;0.0;0.0;0.0;53.34262;-5.80259;-1935.01039;0.0;-0.93988;356.0;200000.0;1.6802568e+18;4.6583127591186475
BTC-15APR22-48000-C;1649425778027;open;0.00538548;86.0;0.0001;0.503;0.00325381;0.0055;BTC-15APR22-48000-C;42948.35;;42948.35;;0.002;12.0;0.0055;4.5;;29.0;0.0;0.002;0.0055;42941.89;BTC-15APR22;59.27;0.0;52.9;68.2;9.49211;-41.63338;0.68997;5e-05;0.09005;6.0;48000.0;1.6500168e+18;1.1179950621884753
BTC-30SEP22-75000-P;1649425778025;open;0.7369164;21.4;0.263;1.2625;0.76267002;0.925;BTC-30SEP22-75000-P;42948.35;;42948.35;;0.0;0.0;0.0;0.0;;;;;;44074.98;BTC-30SEP22;78.99;0.0;0.0;0.0;95.27423;-21.53194;-320.88182;1e-05;-0.75783;174.0;75000.0;1.664532e+18;1.7468672846694928
BTC-22APR22-35000-C;1649425778025;open;0.205347;3.0;0.0001;0.6885;0.18872481;0.06;BTC-22APR22-35000-C;42948.35;;42948.35;;0.06;5.0;0.0;0.0;;6.0;-78.6096;0.06;0.2805;43054.8;BTC-22APR22;60.08;0.0;0.0;0.0;6.20339;-13.54637;12.62496;1e-05;0.96668;13.0;35000.0;1.6506216e+18;0.8152047328457632
BTC-30SEP22-65000-C;1649425778028;open;0.09276411;168.0;0.0001;0.586;0.08620264;0.084;BTC-30SEP22-65000-C;42948.35;;42948.35;;0.0835;36.0;0.0;0.0;;11.6;-13.8462;0.084;0.1095;44078.02;BTC-30SEP22;77.0;0.0;75.9;0.0;109.32363;-24.0831;49.71789;2e-05;0.32179;174.0;65000.0;1.664532e+18;1.5139516467135603
BTC-30DEC22-25000-P;1649425778026;open;0.04572465;260.9;0.0001;0.5425;0.0427863;0.042;BTC-30DEC22-25000-P;42948.35;;42948.35;;0.0405;85.8;0.0;0.0;;26.2;3.7037;0.0405;0.042;44703.04;BTC-30DEC22;73.04;0.0;71.58;0.0;70.18613;-9.64519;-48.6656;1e-05;-0.10673;265.0;25000.0;1.6723944e+18;0.5822890948898309
BTC-22APR22-50000-P;1649425778027;open;0.1566601;32.3;0.0001;0.664;0.16403696;0.216;BTC-22APR22-50000-P;42948.35;;42948.35;;0.1445;8.0;0.0;0.0;;1.0;0.0;0.216;0.216;43054.8;BTC-22APR22;50.02;0.0;0.0;0.0;10.96428;-19.9324;-17.78842;3e-05;-0.93209;13.0;50000.0;1.6506216e+18;1.1645781897796619
BTC-30SEP22-45000-P;1649425778027;open;0.20455041;284.2;0.0001;0.713;0.21324964;0.1905;BTC-30SEP22-45000-P;42948.35;;42948.35;;0.189;0.8;0.0;0.0;;6.5;0.0;0.1905;0.1905;44074.98;BTC-30SEP22;73.42;0.0;64.46;0.0;118.93454;-24.985;-132.71255;2e-05;-0.41561;174.0;45000.0;1.664532e+18;1.0481203708016957
BTC-30SEP22-30000-C;1649425778025;open;0.37687193;349.7;0.0001;0.8715;0.37172579;0.3715;BTC-30SEP22-30000-C;42948.35;;42948.35;;0.3695;15.1;0.3775;3.2;;329.8;-8.6101;0.3715;0.4065;44074.98;BTC-30SEP22;72.86;0.0;71.52;76.33;72.67602;-15.14921;99.87562;1e-05;0.84499;174.0;30000.0;1.664532e+18;0.6987469138677971
BTC-31MAR23-55000-P;1649425778027;open;0.40587599;0.0;0.0001;0.9235;0.42390923;;BTC-31MAR23-55000-P;42948.35;;42948.35;;0.0;0.0;0.0;0.0;;;;;;45223.94;BTC-31MAR23;71.15;0.0;0.0;0.0;177.88729;-17.73906;-395.45977;1e-05;-0.4707;356.0;55000.0;1.6802568e+18;1.281036008757628
BTC-30DEC22-40000-P;1649425778025;open;0.15265057;696.4;0.0001;0.659;0.15935202;0.161;BTC-30DEC22-40000-P;42948.35;;42948.35;;0.1575;4.3;0.161;0.5;;33.9;0.0;0.16;0.161;44703.04;BTC-30DEC22;65.31;0.0;64.7;65.86;135.739;-16.67924;-154.81008;1e-05;-0.31628;265.0;40000.0;1.6723944e+18;0.9316625518237295
BTC-29APR22-30000-C;1649425779032;open;0.31663364;171.5;0.0001;0.803;0.30339989;0.3;BTC-29APR22-30000-C;42949.62;;42949.62;;0.0005;0.1;0.0;0.0;;;;;;42978.56;BTC-29APR22;76.72;0.0;0.0;0.0;4.93385;-9.11757;16.5403;1e-05;0.98014;20.0;30000.0;1.6512264e+18;0.6987469138677971
BTC-31MAR23-60000-P;1649425779032;open;0.45387735;0.0;0.0001;0.988;0.48848371;;BTC-31MAR23-60000-P;42949.62;;42949.62;;0.4765;12.0;0.5025;12.0;;;;;;45227.28;BTC-31MAR23;66.32;0.0;63.28;69.9;177.43315;-16.49168;-455.11333;1e-05;-0.54112;356.0;60000.0;1.6802568e+18;1.3974938277355942
BTC-10APR22-44000-P;1649425779033;open;;100.0;0.0001;0.529;0.02901088;0.0361;BTC-10APR22-44000-P;42949.62;;42949.62;;0.0;0.0;0.0;0.0;;400.0;9.0634;0.0331;0.0364;42946.67009055;SYN.BTC-10APR22;47.49;0.0;0.0;0.0;9.17937;-124.04621;-1.63922;0.00022;-0.76393;1.0;44000.0;1.6495848e+18;1.0248288070061025
BTC-31MAR23-50000-P;1649425779031;open;0.34250596;96.8;0.0001;0.8575;0.35796319;0.3315;BTC-31MAR23-50000-P;42949.62;;42949.62;;0.3185;12.0;0.0;0.0;;;;;;45227.28;BTC-31MAR23;74.49;0.0;64.31;0.0;173.64405;-18.1294;-338.69012;1e-05;-0.40826;356.0;50000.0;1.6802568e+18;1.1645781897796619
BTC-10APR22-43000-C;1649425779032;open;;87.0;0.0001;0.513;0.01309326;0.016;BTC-10APR22-43000-C;42949.62;;42949.62;;0.01;9.0;0.0145;9.0;;987.0;-62.2642;0.016;0.0438;42946.67009055;SYN.BTC-10APR22;49.49;0.0;38.31;54.57;11.88486;-167.37866;0.99091;0.00027;0.49243;1.0;43000.0;1.6495848e+18;1.0015372432105092
BTC-22APR22-40000-C;1649425779032;open;0.10954673;103.4;0.0001;0.582;0.08212461;0.0855;BTC-22APR22-40000-C;42949.62;;42949.62;;0.0525;8.0;0.0;0.0;;8.0;0.0;0.0855;0.0855;43057.78;BTC-22APR22;48.34;0.0;0.0;0.0;23.59505;-41.45584;11.60466;7e-05;0.79725;13.0;40000.0;1.6506216e+18;0.9316625518237295
BTC-15APR22-40000-C;1649425779032;open;0.09236047;186.0;0.0001;0.5745;0.0745751;0.0855;BTC-15APR22-40000-C;42949.62;;42949.62;;0.0715;0.3;0.117;12.0;;912.1;-33.7209;0.0855;0.13;42942.78;BTC-15APR22;53.29;0.0;42.56;149.1;13.92062;-54.89198;6.12474;8e-05;0.84503;6.0;40000.0;1.6500168e+18;0.9316625518237295
BTC-31MAR23-60000-C;1649425779031;open;0.15426998;10.7;0.0001;0.6615;0.16175278;0.188;BTC-31MAR23-60000-C;42949.62;;42949.62;;0.188;4.8;0.0;0.0;;;;;;45227.28;BTC-31MAR23;66.32;0.0;72.98;0.0;177.43315;-16.49168;131.33644;1e-05;0.45888;356.0;60000.0;1.6802568e+18;1.3974938277355942
BTC-22APR22-45000-C;1649425779573;open;0.04489121;42.3;0.0001;0.5175;0.01751917;0.0185;BTC-22APR22-45000-C;42949.62;;42949.62;;0.0;0.0;0.024;4.2;;49.0;-30.1887;0.0185;0.0265;43058.92;BTC-22APR22;45.0;0.0;0.0;54.1;29.98702;-49.0449;4.9476;0.0001;0.32239;13.0;45000.0;1.6506216e+18;1.0481203708016957
BTC-10APR22-46000-P;1649425779032;open;;0.0;0.0001;0.5725;0.07254705;;BTC-10APR22-46000-P;42949.62;;42949.62;;0.0;0.0;0.0;0.0;;;;;;42946.67009055;SYN.BTC-10APR22;66.66;0.0;0.0;0.0;4.0833;-77.46546;-2.06862;7e-05;-0.92811;1.0;46000.0;1.6495848e+18;1.0714119345972888
BTC-10APR22-40000-P;1649425779573;open;;30.0;0.0001;0.5005;0.00094098;0.005;BTC-10APR22-40000-P;42949.62;;42949.62;;0.0;0.0;0.001;12.0;;30.0;0.0;0.005;0.005;42946.67009055;SYN.BTC-10APR22;63.29;0.0;0.0;64.08;3.09469;-40.47209;-0.10622;6e-05;-0.05044;1.0;40000.0;1.6495848e+18;0.9316625518237295
BTC-24JUN22-200000-C;1649425779031;open;0.01083371;569.9;0.0001;0.51;0.01006811;0.001;BTC-24JUN22-200000-C;42949.62;;42949.62;;0.0005;13.4;0.0;0.0;;;;;;43308.51;BTC-24JUN22;160.0;0.0;113.24;0.0;18.10172;-18.86653;2.98692;0.0;0.04287;76.0;200000.0;1.6560648e+18;4.6583127591186475
BTC-10APR22-44000-C;1649425780041;open;;12.1;0.0001;0.504;0.00449074;0.0025;BTC-10APR22-44000-C;42950.21;;42950.21;;0.0;0.0;0.0;0.0;;14.2;-91.3793;0.0025;0.029;42947.84128104;SYN.BTC-10APR22;47.49;0.0;0.0;0.0;9.18508;-124.1234;0.47927;0.00022;0.23632;1.0;44000.0;1.6495848e+18;1.0248288070061025
BTC-27MAY22-40000-C;1649425780038;open;0.17664212;588.7;0.0001;0.636;0.13628814;0.1375;BTC-27MAY22-40000-C;42950.21;;42950.21;;0.1255;12.0;0.0;0.0;;57.6;-22.0963;0.1375;0.1765;43077.74;BTC-27MAY22;68.77;0.0;60.64;0.0;57.49405;-40.54828;30.30639;3e-05;0.66297;48.0;40000.0;1.6536456e+18;0.9316625518237295
BTC-24JUN22-75000-C;1649425780038;open;0.01469633;231.8;0.0001;0.5;0.00032529;0.014;BTC-24JUN22-75000-C;42950.21;;42950.21;;0.014;10.1;0.0;0.0;;0.9;0.0;0.014;0.014;43309.8;BTC-24JUN22;45.0;0.0;79.9;0.0;3.00823;-0.88181;0.45012;0.0;0.00527;76.0;75000.0;1.6560648e+18;1.7468672846694928
BTC-15APR22-46000-C;1649425780039;open;0.01316747;109.5;0.0001;0.505;0.00530654;0.007;BTC-15APR22-46000-C;42950.21;;42950.21;;0.0;0.0;0.0075;12.0;;34.7;-36.3636;0.0005;0.011;42943.51;BTC-15APR22;48.69;0.0;0.0;54.97;14.06975;-50.6886;1.2098;8e-05;0.15749;6.0;46000.0;1.6500168e+18;1.0714119345972888
BTC-15APR22-40000-P;1649425780038;open;0.00635747;746.6;0.0001;0.506;0.00606314;0.0075;BTC-15APR22-40000-P;42950.21;;42950.21;;0.0;0.0;0.0085;111.7;;86.2;36.3636;0.0005;0.0075;42942.92;BTC-15APR22;53.29;0.0;0.0;60.39;13.92002;-54.88965;-1.28004;8e-05;-0.15496;6.0;40000.0;1.6500168e+18;0.9316625518237295
BTC-29APR22-30000-P;1649425780038;open;0.00107979;594.5;0.0001;0.501;0.00141967;0.001;BTC-29APR22-30000-P;42950.21;;42950.21;;0.0;0.0;0.0015;23.0;;62.0;-50.0;0.001;0.002;42979.58;BTC-29APR22;76.72;0.0;0.0;77.41;4.93265;-9.11535;-0.52005;1e-05;-0.01986;20.0;30000.0;1.6512264e+18;0.6987469138677971
BTC-31MAR23-35000-P;1649425780041;open;0.16668923;0.4;0.0001;0.6745;0.17489144;0.121;BTC-31MAR23-35000-P;42950.21;;42950.21;;0.0;0.0;0.0;0.0;;;;;;45229.33;BTC-31MAR23;80.61;0.0;0.0;0.0;137.63855;-15.54906;-181.50674;1e-05;-0.2357;356.0;35000.0;1.6802568e+18;0.8152047328457632
BTC-27MAY22-35000-C;1649425780039;open;0.24908605;3.2;0.0001;0.7145;0.2149842;0.3105;BTC-27MAY22-35000-C;42950.21;;42950.21;;0.0005;0.1;0.303;0.1;;;;;;43077.74;BTC-27MAY22;70.49;0.0;0.0;150.02;40.57577;-29.3315;35.10513;2e-05;0.82506;48.0;35000.0;1.6536456e+18;0.8152047328457632
BTC-24JUN22-45000-C;1649425780041;open;0.08876174;266.4;0.0001;0.57;0.07041282;0.1445;BTC-24JUN22-45000-C;42950.21;;42950.21;;0.155;0.9;0.0;0.0;;5.9;0.0;0.1445;0.1445;43310.39;BTC-24JUN22;47.59;0.0;93.92;0.0;79.06084;-24.50832;36.71915;4e-05;0.47359;76.0;45000.0;1.6560648e+18;1.0481203708016957
BTC-24JUN22-100000-C;1649425780038;open;0.07084579;319.9;0.0001;0.5675;0.06750298;0.004;BTC-24JUN22-100000-C;42950.21;;42950.21;;0.004;39.5;0.0;0.0;;;;;;43309.8;BTC-24JUN22;160.0;0.0;87.37;0.0;58.74242;-61.22434;13.85043;1e-05;0.21958;76.0;100000.0;1.6560648e+18;2.3291563795593238
BTC-22APR22-60000-P;1649425780040;open;0.37224067;0.0;0.0001;0.8945;0.39492344;;BTC-22APR22-60000-P;42950.21;;42950.21;;0.0;0.0;0.779;4.0;;;;;;43058.92;BTC-22APR22;83.67;0.0;0.0;500.0;4.87243;-14.81655;-22.23324;1e-05;-0.97508;13.0;60000.0;1.6506216e+18;1.3974938277355942
BTC-15APR22-60000-C;1649425781046;open;0.00148717;81.2;0.0001;0.5005;0.00085024;0.0005;BTC-15APR22-60000-C;42950.02;;42950.02;;0.0005;11.9;0.0;0.0;;47.1;-50.0;0.0005;0.001;42943.42;BTC-15APR22;111.28;0.0;103.84;0.0;2.39445;-19.71628;0.12398;1e-05;0.01645;6.0;60000.0;1.6500168e+18;1.3974938277355942
BTC-31MAR23-100000-P;1649425781046;open;1.23889491;5.1;0.7675;1.767;1.26737628;1.2195;BTC-31MAR23-100000-P;42950.02;;42950.02;;1.249;2.9;1.292;11.7;;0.1;0.0;1.2195;1.2195;45229.47;BTC-31MAR23;68.06;0.0;60.91;76.38;125.06881;-11.92977;-914.07047;1e-05;-0.80031;356.0;100000.0;1.6802568e+18;2.3291563795593238
BTC-30SEP22-150000-P;1649425781047;open;2.36657192;0.5;1.917;2.9165;2.41685956;1.93;BTC-30SEP22-150000-P;42950.02;;42950.02;;0.0005;0.1;0.0;0.0;;;;;;44079.86;BTC-30SEP22;94.71;0.0;0.0;0.0;37.11805;-10.05837;-708.10012;0.0;-0.93834;174.0;150000.0;1.664532e+18;3.4937345693389856
BTC-31MAR23-25000-P;1649425781046;open;0.07103823;0.1;0.0001;0.575;0.07503152;0.042;BTC-31MAR23-25000-P;42950.02;;42950.02;;0.0;0.0;0.0;0.0;;;;;;45229.47;BTC-31MAR23;80.61;0.0;0.0;0.0;92.88943;-10.49374;-89.15323;1e-05;-0.12664;356.0;25000.0;1.6802568e+18;0.5822890948898309
BTC-30SEP22-200000-P;1649425781045;open;3.47346306;0.5;3.0445;4.044;3.54404457;3.745;BTC-30SEP22-200000-P;42950.02;;42950.02;;0.0005;0.1;0.0;0.0;;;;;;44079.86;BTC-30SEP22;99.24;0.0;0.0;0.0;21.61558;-6.13741;-952.35074;0.0;-0.96849;174.0;200000.0;1.664532e+18;4.6583127591186475
BTC-31MAR23-35000-C;1649425781045;open;0.40858493;0.0;0.0001;0.901;0.40103394;;BTC-31MAR23-35000-C;42950.02;;42950.02;;0.0;0.0;0.0;0.0;;;;;;45229.47;BTC-31MAR23;80.61;0.0;0.0;0.0;137.63859;-15.54907;160.58949;1e-05;0.7643;356.0;35000.0;1.6802568e+18;0.8152047328457632
BTC-29APR22-25000-C;1649425781047;open;0.42999443;81.7;0.0001;0.9185;0.41879511;0.0005;BTC-29APR22-25000-C;42950.02;;42950.02;;0.0005;0.1;0.0;0.0;;;;;;42979.9;BTC-29APR22;94.5;0.0;0.0;0.0;1.7205;-3.91627;14.06133;0.0;0.99409;20.0;25000.0;1.6512264e+18;0.5822890948898309
BTC-27MAY22-50000-C;1649425781045;open;0.04898431;534.9;0.0001;0.5535;0.05391759;0.057;BTC-27MAY22-50000-C;42950.02;;42950.02;;0.0565;12.0;0.0;0.0;;465.4;-25.974;0.057;0.077;43078.21;BTC-27MAY22;74.74;0.0;76.65;0.0;57.77367;-44.27971;16.53705;3e-05;0.3413;48.0;50000.0;1.6536456e+18;1.1645781897796619
BTC-30DEC22-55000-C;1649425781045;open;0.1582594;272.1;0.0001;0.6485;0.1488568;0.1555;BTC-30DEC22-55000-C;42950.02;;42950.02;;0.1505;12.0;0.0;0.0;;40.0;0.0;0.1555;0.1555;44704.49;BTC-30DEC22;66.2;0.0;66.69;0.0;151.63809;-18.88705;103.34048;2e-05;0.46635;265.0;55000.0;1.6723944e+18;1.281036008757628
BTC-30DEC22-20000-C;1649425781045;open;0.58204623;146.7;0.073;1.0725;0.57267196;0.476;BTC-30DEC22-20000-C;42950.02;;42950.02;;0.5725;12.0;0.6125;0.3;;;;;;44704.49;BTC-30DEC22;74.43;0.0;74.25;107.19;43.40306;-6.07805;120.66974;0.0;0.9434;265.0;20000.0;1.6723944e+18;0.46583127591186474
BTC-31MAR23-45000-P;1649425781045;open;0.22168327;300.1;0.0001;0.7335;0.2339264;0.234;BTC-31MAR23-45000-P;42950.02;;42950.02;;0.0;0.0;0.234;298.8;;;;;;45229.47;BTC-31MAR23;61.01;0.0;0.0;61.04;170.01943;-14.53865;-270.63401;1e-05;-0.37827;356.0;45000.0;1.6802568e+18;1.0481203708016957
BTC-31MAR23-200000-C;1649425781046;open;0.01728892;46.1;0.0001;0.515;0.0152793;0.02;BTC-31MAR23-200000-C;42950.02;;42950.02;;0.0135;0.1;0.02;78.6;;;;;;45229.47;BTC-31MAR23;77.62;0.0;76.05;81.3;53.36235;-5.80474;19.83059;0.0;0.06014;356.0;200000.0;1.6802568e+18;4.6583127591186475
