;timestamp;state;settlement_price;open_interest;min_price;max_price;mark_price;last_price;instrument_name;index_price;funding_8h;estimated_delivery_price;current_funding;best_bid_price;best_bid_amount;best_ask_price;best_ask_amount;stats.volume_usd;stats.volume;stats.price_change;stats.low;stats.high;underlying_price;underlying_index;mark_iv;interest_rate;bid_iv;ask_iv;greeks.vega;greeks.theta;greeks.rho;greeks.gamma;greeks.delta;t;strike;expiration;m
BTC-6MAY22-40000-P;1649950700358;open;;111.8;0.022;0.096;0.0524;0.038;BTC-6MAY22-40000-P;40075.75;;40075.75;;0.049;6.3;0.052;6.3;;197.6;-1.2987;0.038;0.041;40124.64;SYN.BTC-6MAY22;55.61;0.0;52.09;55.19;38.85408;-49.82796;-12.3052;7e-05;-0.46386;21.0;40000.0;1.6518312e+18;0.9987266235549674
BTC-30DEC22-40000-C;1649950700287;open;0.23319252;1436.4;0.1675;0.306;0.2271;0.2304;BTC-30DEC22-40000-C;40075.75;;40075.75;;0.0;0.0;0.2365;12.0;;709.9;-1.2853;0.2302;0.246;41367.06;BTC-30DEC22;64.29;0.0;0.0;67.25;131.68734;-16.30122;118.71618;2e-05;0.63047;259.0;40000.0;1.6723944e+18;0.9987266235549674
BTC-30SEP22-70000-C;1649950700287;open;0.06414442;275.8;0.0085;0.084;0.0312;0.035;BTC-30SEP22-70000-C;40075.75;;40075.75;;0.032;2.1;0.8805;0.1;;0.1;0.0;0.035;0.035;40820.03;BTC-30SEP22;65.37;0.0;65.84;495.6;67.72871;-13.12443;24.43607;1e-05;0.16076;168.0;70000.0;1.664532e+18;1.747771591221193
BTC-16APR22-40000-C;1649950700525;open;;301.8;0.0001;0.047;0.0152;0.02;BTC-16APR22-40000-C;40075.75;;40075.75;;0.015;18.4;0.0155;2.5;;1051.8;-33.9934;0.0198;0.0304;40070.5657;SYN.BTC-16APR22;53.74;0.0;52.12;53.97;10.82762;-172.98984;0.94372;0.00027;0.52653;1.0;40000.0;1.6501032e+18;0.9987266235549674
BTC-31MAR23-40000-C;1649950700289;open;0.29498972;35.0;0.209;0.361;0.2741;0.282;BTC-31MAR23-40000-C;40075.75;;40075.75;;0.2715;11.0;0.0;0.0;;41.5;-5.0505;0.282;0.303;41992.41;BTC-31MAR23;66.56;0.0;65.85;0.0;151.53864;-14.38114;153.96816;1e-05;0.65568;350.0;40000.0;1.6802568e+18;0.9987266235549674
BTC-16APR22-44000-C;1649950700287;open;;0.0;0.0001;0.015;0.0001;undefined;BTC-16APR22-44000-C;40075.75;;40075.75;;0.0;0.0;0.0005;0.6;;;;;;40070.5657;SYN.BTC-16APR22;58.63;0.0;0.0;70.97;0.71768;-5.26968;0.01801;2e-05;0.00988;1.0;44000.0;1.6501032e+18;1.098599285910464
BTC-16APR22-43000-P;1649950700289;open;;0.0;0.042;0.1095;0.0735;undefined;BTC-16APR22-43000-P;40075.75;;40075.75;;0.0005;12.0;0.071;0.2;;;;;;40070.5657;SYN.BTC-16APR22;54.83;0.0;0.0;0.0;1.86394;-30.38228;-1.9264;5e-05;-0.96974;1.0;43000.0;1.6501032e+18;1.07363112032159
BTC-24JUN22-45000-P;1649950700287;open;0.1430619;368.4;0.121;0.2275;0.1673;0.1595;BTC-24JUN22-45000-P;40075.75;;40075.75;;0.163;8.0;0.172;8.0;;5.2;-1.8462;0.148;0.1625;40298.06;BTC-24JUN22;52.96;0.0;50.36;55.82;66.37749;-24.86614;-62.95422;4e-05;-0.63947;70.0;45000.0;1.6560648e+18;1.1235674514993383
BTC-29APR22-50000-C;1649950700288;open;0.00124033;1958.9;0.0001;0.016;0.0013;0.0015;BTC-29APR22-50000-C;40075.75;;40075.75;;0.001;13.3;0.0015;0.5;;233.0;50.0;0.001;0.002;40101.88;BTC-29APR22;57.06;0.0;54.62;58.35;5.58047;-10.84426;0.47429;2e-05;0.03072;14.0;50000.0;1.6512264e+18;1.2484082794437092
BTC-24JUN22-25000-P;1649950700287;open;0.00075868;3082.8;0.0001;0.0175;0.003;0.0085;BTC-24JUN22-25000-P;40075.75;;40075.75;;0.002;48.2;0.004;48.2;;2793.2;142.8571;0.001;0.0095;40298.06;BTC-24JUN22;60.27;0.0;56.31;63.77;10.93012;-4.6602;-2.31001;1e-05;-0.02664;70.0;25000.0;1.6560648e+18;0.6242041397218546
BTC-30SEP22-35000-C;1649950700288;open;0.23059125;469.1;0.1775;0.284;0.2243;0.2535;BTC-30SEP22-35000-C;40075.75;;40075.75;;0.0;0.0;0.238;12.8;;;;;;40820.03;BTC-30SEP22;56.72;0.0;0.0;62.72;92.92669;-15.62408;94.08193;2e-05;0.72298;168.0;35000.0;1.664532e+18;0.8738857956105965
BTC-24JUN22-60000-C;1649950700288;open;0.01536567;1584.7;0.0001;0.0395;0.0103;0.0185;BTC-24JUN22-60000-C;40075.75;;40075.75;;0.0095;47.8;0.012;40.4;;84.9;48.0;0.011;0.0185;40298.06;BTC-24JUN22;61.54;0.0;60.4;63.81;29.04228;-12.64288;6.29996;2e-05;0.09103;70.0;60000.0;1.6560648e+18;1.498089935332451
BTC-24JUN22-60000-P;1649950701297;open;0.46112999;139.1;0.4485;0.5645;0.4992;0.509;BTC-24JUN22-60000-P;40073.0;;40073.0;;0.4985;36.9;0.509;2.6;;4.9;0.1969;0.508;0.509;40300.93;BTC-24JUN22;61.54;0.0;60.68;73.09;29.05455;-12.64822;-109.88618;2e-05;-0.90892;70.0;60000.0;1.6560648e+18;1.498089935332451
BTC-30SEP22-75000-C;1649950701296;open;0.05207931;24.2;0.0075;0.0835;0.0297;0.034;BTC-30SEP22-75000-C;40073.0;;40073.0;;0.0;0.0;0.0;0.0;;;;;;40822.15;BTC-30SEP22;69.71;0.0;0.0;0.0;64.02216;-13.22878;22.2495;1e-05;0.14764;168.0;75000.0;1.664532e+18;1.872612419165564
BTC-22APR22-46000-C;1649950701294;open;0.00244241;237.8;0.0001;0.016;0.0013;0.0025;BTC-22APR22-46000-C;40073.0;;40073.0;;0.0015;0.4;0.002;12.0;;7.0;25.0;0.002;0.0025;40084.33;BTC-22APR22;53.7;0.0;55.22;58.47;5.21364;-18.22393;0.34343;3e-05;0.042;7.0;46000.0;1.6506216e+18;1.1485356170882126
BTC-27MAY22-40000-P;1649950701296;open;0.06869812;224.3;0.043;0.133;0.0803;0.064;BTC-27MAY22-40000-P;40073.0;;40073.0;;0.0775;12.0;0.0845;24.0;;28.9;-9.8592;0.064;0.071;40194.73;BTC-27MAY22;60.83;0.0;58.81;63.98;54.39173;-38.75965;-24.89091;5e-05;-0.44933;42.0;40000.0;1.6536456e+18;0.9987266235549674
BTC-22APR22-55000-C;1649950701296;open;0.00030428;131.7;0.0001;0.015;0.0002;0.0005;BTC-22APR22-55000-C;40073.0;;40073.0;;0.0;0.0;0.0005;12.0;;27.5;0.0;0.0005;0.0005;40081.58;BTC-22APR22;84.74;0.0;0.0;92.87;0.98789;-5.44856;0.04864;0.0;0.00599;7.0;55000.0;1.6506216e+18;1.3732491073880801
BTC-30DEC22-60000-C;1649950701295;open;0.10342077;664.0;0.0475;0.1765;0.0967;0.106;BTC-30DEC22-60000-C;40073.0;;40073.0;;0.0;0.0;0.101;12.0;;36.7;-1.3953;0.1035;0.1075;41368.25;BTC-30DEC22;65.27;0.0;0.0;66.66;128.49709;-16.14928;72.94932;2e-05;0.34455;259.0;60000.0;1.6723944e+18;1.498089935332451
BTC-22APR22-44000-P;1649950701295;open;0.07329691;94.0;0.067;0.1425;0.1015;0.0685;BTC-22APR22-44000-P;40073.0;;40073.0;;0.0;0.0;0.106;2.8;;0.6;0.0;0.0685;0.0685;40081.58;BTC-22APR22;51.04;0.0;0.0;64.57;10.9864;-36.4984;-8.3587;6e-05;-0.88926;7.0;44000.0;1.6506216e+18;1.098599285910464
BTC-24JUN22-50000-C;1649950701382;open;0.04744626;1489.4;0.008;0.068;0.0276;0.0325;BTC-24JUN22-50000-C;40073.0;;40073.0;;0.026;40.9;0.029;40.9;;20.3;-13.3333;0.0325;0.04;40300.93;BTC-24JUN22;55.14;0.0;53.92;56.21;52.70465;-20.55771;15.12718;3e-05;0.22142;70.0;50000.0;1.6560648e+18;1.2484082794437092
BTC-27MAY22-25000-C;1649950701295;open;0.39718849;16.0;0.359;0.4045;0.3798;0.38;BTC-27MAY22-25000-C;40073.0;;40073.0;;0.0;0.0;0.0;0.0;;;;;;40194.73;BTC-27MAY22;71.22;0.0;0.0;0.0;6.41377;-5.35081;28.2471;0.0;0.98085;42.0;25000.0;1.6536456e+18;0.6242041397218546
BTC-30SEP22-250000-P;1649950701295;open;4.95074855;0.7;4.9465;5.332;5.1264;4.884;BTC-30SEP22-250000-P;40073.0;;40073.0;;0.0005;0.1;0.0;0.0;;;;;;40822.15;BTC-30SEP22;100.11;0.0;0.0;0.0;7.46123;-2.21406;-1153.81221;0.0;-0.9899;168.0;250000.0;1.664532e+18;6.2420413972185465
BTC-29APR22-25000-P;1649950701294;open;0.00019921;1471.7;0.0001;0.015;0.0003;0.0005;BTC-29APR22-25000-P;40073.0;;40073.0;;0.0;0.0;0.0005;4.0;;;;;;40107.41;BTC-29APR22;95.17;0.0;0.0;100.3;1.17479;-3.80742;-0.08679;0.0;-0.00506;14.0;25000.0;1.6512264e+18;0.6242041397218546
BTC-24JUN22-35000-P;1649950702301;open;0.02698728;497.2;0.013;0.077;0.036;0.029;BTC-24JUN22-35000-P;40075.25;;40075.25;;0.034;32.0;0.039;32.0;;38.2;-10.7692;0.0285;0.0465;40300.83;BTC-24JUN22;52.85;0.0;51.33;55.02;54.49002;-20.36981;-21.14744;3e-05;-0.23493;70.0;35000.0;1.6560648e+18;0.8738857956105965
BTC-24JUN22-250000-C;1649950702301;open;0.00933442;400.5;0.0001;0.0155;0.0007;0.0095;BTC-24JUN22-250000-C;40075.25;;40075.25;;0.0005;0.5;0.0;0.0;;;;;;40300.83;BTC-24JUN22;140.53;0.0;136.98;0.0;2.15704;-2.14427;0.26919;0.0;0.00412;70.0;250000.0;1.6560648e+18;6.2420413972185465
BTC-30DEC22-35000-C;1649950702302;open;0.30449386;2.3;0.236;0.37;0.2939;0.279;BTC-30DEC22-35000-C;40075.25;;40075.25;;0.284;8.0;0.5175;0.1;;;;;;41368.9;BTC-30DEC22;68.01;0.0;64.54;150.24;117.77359;-15.42209;124.96366;1e-05;0.71846;259.0;35000.0;1.6723944e+18;0.8738857956105965
BTC-24JUN22-40000-P;1649950702301;open;0.07083584;527.8;0.0495;0.1415;0.0878;0.074;BTC-24JUN22-40000-P;40075.25;;40075.25;;0.084;24.0;0.092;24.0;;12.6;-19.1257;0.0735;0.0915;40300.83;BTC-24JUN22;52.43;0.0;50.23;54.84;69.98188;-25.95767;-41.28864;4e-05;-0.44123;70.0;40000.0;1.6560648e+18;0.9987266235549674
BTC-6MAY22-40000-C;1649950702302;open;;41.8;0.0245;0.0965;0.0555;0.069;BTC-6MAY22-40000-C;40075.25;;40075.25;;0.0545;12.0;0.057;6.3;;64.7;0.7299;0.0665;0.0865;40127.1775;SYN.BTC-6MAY22;55.61;0.0;54.53;57.11;38.85489;-49.829;11.46025;7e-05;0.53633;21.0;40000.0;1.6518312e+18;0.9987266235549674
BTC-30DEC22-30000-C;1649950702301;open;0.37221756;105.4;0.311;0.427;0.3608;0.38;BTC-30DEC22-30000-C;40075.25;;40075.25;;0.3665;1.0;0.0;0.0;;;;;;41368.9;BTC-30DEC22;68.01;0.0;70.42;0.0;97.24825;-12.73436;129.70658;1e-05;0.8015;259.0;30000.0;1.6723944e+18;0.7490449676662255
BTC-22APR22-42000-C;1649950702301;open;0.02108434;1879.2;0.0001;0.0405;0.0116;0.02;BTC-22APR22-42000-C;40075.25;;40075.25;;0.011;12.0;0.012;6.2;;1320.9;100.0;0.01;0.0325;40081.48;BTC-22APR22;49.87;0.0;48.67;50.75;19.25869;-62.51391;2.18769;0.00011;0.27091;7.0;42000.0;1.6506216e+18;1.0486629547327158
BTC-31MAR23-45000-C;1649950702301;open;0.24972495;12.0;0.163;0.3205;0.2297;0.2565;BTC-31MAR23-45000-C;40075.25;;40075.25;;0.0;0.0;0.0;0.0;;22.0;1.9881;0.251;0.257;41992.64;BTC-31MAR23;66.33;0.0;0.0;0.0;160.327;-15.16309;143.99857;1e-05;0.58656;350.0;45000.0;1.6802568e+18;1.1235674514993383
BTC-30SEP22-55000-C;1649950702303;open;0.07450172;2124.2;0.0325;0.1395;0.0726;0.0745;BTC-30SEP22-55000-C;40075.25;;40075.25;;0.0005;10.0;0.076;12.0;;2.8;-6.875;0.0745;0.08;40823.62;BTC-30SEP22;63.82;0.0;18.83;65.22;99.13443;-18.75395;46.51749;2e-05;0.31915;168.0;55000.0;1.664532e+18;1.3732491073880801
BTC-31MAR23-40000-P;1649950702301;open;0.22408964;7.7;0.1585;0.3225;0.2266;0.232;BTC-31MAR23-40000-P;40075.25;;40075.25;;0.2195;3.7;0.0;0.0;;;;;;41992.64;BTC-31MAR23;66.56;0.0;64.59;0.0;151.53896;-14.38117;-230.33958;1e-05;-0.34431;350.0;40000.0;1.6802568e+18;0.9987266235549674
BTC-27MAY22-55000-P;1649950702302;open;0.34372886;44.2;0.332;0.4395;0.3789;0.3755;BTC-27MAY22-55000-P;40075.25;;40075.25;;0.0;0.0;0.0;0.0;;;;;;40194.1;BTC-27MAY22;67.25;0.0;0.0;0.0;25.14312;-19.80733;-59.83859;2e-05;-0.89413;42.0;55000.0;1.6536456e+18;1.3732491073880801
BTC-30DEC22-45000-C;1649950702302;open;0.18424657;489.9;0.127;0.272;0.1882;0.1925;BTC-30DEC22-45000-C;40075.25;;40075.25;;0.0;0.0;0.19;12.0;;38.2;2.6667;0.1875;0.198;41368.9;BTC-30DEC22;66.21;0.0;0.0;66.74;138.05982;-17.60092;106.81626;2e-05;0.55116;259.0;45000.0;1.6723944e+18;1.1235674514993383
BTC-27MAY22-20000-C;1649950703309;open;0.51691113;18.0;0.4875;0.5235;0.5035;0.5395;BTC-27MAY22-20000-C;40077.34;;40077.34;;0.0005;5.1;0.0;0.0;;;;;;40195.62;BTC-27MAY22;92.74;0.0;0.0;0.0;3.38842;-3.68112;22.90676;0.0;0.99085;42.0;20000.0;1.6536456e+18;0.4993633117774837
BTC-22APR22-55000-P;1649950703309;open;0.33329992;0.0;0.3325;0.419;0.3724;undefined;BTC-22APR22-55000-P;40077.34;;40077.34;;0.0;0.0;0.0;0.0;;;;;;40083.49;BTC-22APR22;84.74;0.0;0.0;0.0;0.9889;-5.45413;-11.52684;0.0;-0.994;7.0;55000.0;1.6506216e+18;1.3732491073880801
BTC-24JUN22-50000-P;1649950703312;open;0.25224986;596.7;0.2195;0.331;0.2683;0.274;BTC-24JUN22-50000-P;40077.34;;40077.34;;0.27;2.6;0.283;2.6;;35.1;8.7302;0.2446;0.274;40304.94;BTC-24JUN22;55.14;0.0;56.54;65.8;52.72648;-20.56623;-81.68789;3e-05;-0.77846;70.0;50000.0;1.6560648e+18;1.2484082794437092
BTC-31MAR23-30000-P;1649950703309;open;0.10903156;9.5;0.0625;0.1835;0.1096;0.099;BTC-31MAR23-30000-P;40077.34;;40077.34;;0.107;12.0;0.1135;1.0;;14.6;19700.0;0.0005;0.61;41993.51;BTC-31MAR23;68.75;0.0;67.8;70.16;115.77903;-11.34841;-125.54827;1e-05;-0.20157;350.0;30000.0;1.6802568e+18;0.7490449676662255
BTC-29APR22-40000-C;1649950703311;open;0.05796682;818.7;0.0145;0.079;0.042;0.047;BTC-29APR22-40000-C;40077.34;;40077.34;;0.041;8.4;0.0425;0.3;;178.2;-24.1935;0.0005;0.088;40106.43;BTC-29APR22;50.88;0.0;49.65;51.53;31.99483;-55.44132;7.88453;0.0001;0.53071;14.0;40000.0;1.6512264e+18;0.9987266235549674
BTC-31MAR23-150000-C;1649950703309;open;0.03653249;17.4;0.007;0.098;0.03;0.02;BTC-31MAR23-150000-C;40077.34;;40077.34;;0.016;12.0;0.0;0.0;;14.6;0.0;0.02;0.02;41993.51;BTC-31MAR23;79.58;0.0;70.5;0.0;75.92201;-8.61439;31.10005;1e-05;0.10709;350.0;150000.0;1.6802568e+18;3.745224838331128
BTC-22APR22-48000-C;1649950703309;open;0.00121852;390.6;0.0001;0.0155;0.0005;0.0015;BTC-22APR22-48000-C;40077.34;;40077.34;;0.0005;12.0;0.001;2.6;;140.5;200.0;0.0005;0.0015;40083.49;BTC-22APR22;57.99;0.0;57.53;63.92;2.55522;-9.64396;0.14608;1e-05;0.01784;7.0;48000.0;1.6506216e+18;1.198471948265961
BTC-31MAR23-50000-C;1649950703309;open;0.21270738;72.4;0.128;0.2875;0.1943;0.206;BTC-31MAR23-50000-C;40077.34;;40077.34;;0.1905;11.0;0.0;0.0;;15.0;-6.1503;0.2025;0.2195;41993.51;BTC-31MAR23;66.55;0.0;65.57;0.0;163.9291;-15.55448;132.76136;1e-05;0.52338;350.0;50000.0;1.6802568e+18;1.2484082794437092
BTC-16APR22-42000-C;1649950703309;open;;1.7;0.0001;0.0225;0.0019;0.0015;BTC-16APR22-42000-C;40077.34;;40077.34;;0.0015;3.7;0.002;0.5;;13.0;-75.0;0.0015;0.006;40074.0271;SYN.BTC-16APR22;54.6;0.0;51.62;55.75;4.98073;-74.27975;0.19233;0.00012;0.106;1.0;42000.0;1.6501032e+18;1.0486629547327158
BTC-22APR22-45000-P;1649950703309;open;0.09457037;239.8;0.0905;0.166;0.125;0.0855;BTC-22APR22-45000-P;40077.34;;40077.34;;0.0;0.0;0.149;6.0;;1.2;-8.5561;0.0855;0.0935;40083.49;BTC-22APR22;52.46;0.0;0.0;116.78;7.73502;-26.41213;-8.90652;4e-05;-0.93085;7.0;45000.0;1.6506216e+18;1.1235674514993383
BTC-30SEP22-25000-P;1649950703309;open;0.02398295;344.3;0.004;0.051;0.0186;0.0255;BTC-30SEP22-25000-P;40077.34;;40077.34;;0.001;0.1;0.0255;76.3;;3.7;0.0;0.0255;0.0255;40822.77;BTC-30SEP22;60.97;0.0;33.55;67.27;42.12005;-7.61256;-19.0161;1e-05;-0.08222;168.0;25000.0;1.664532e+18;0.6242041397218546
BTC-30SEP22-100000-P;1649950704315;open;1.41099483;26.1;1.3815;1.5745;1.4639;1.5525;BTC-30SEP22-100000-P;40076.62;;40076.62;;0.0005;0.1;0.0;0.0;;;;;;40824.74;BTC-30SEP22;77.07;0.0;0.0;0.0;38.81283;-8.86687;-450.90646;1e-05;-0.92618;168.0;100000.0;1.664532e+18;2.4968165588874185
BTC-16APR22-43000-C;1649950704315;open;;1.0;0.0001;0.015;0.0004;0.001;BTC-16APR22-43000-C;40076.62;;40076.62;;0.0005;12.0;0.001;12.5;;5.0;-50.0;0.001;0.002;40075.56;SYN.BTC-16APR22;54.6;0.0;56.17;64.07;1.84706;-16.98405;0.05448;5e-05;0.02992;1.0;43000.0;1.6501032e+18;1.07363112032159
BTC-16APR22-41000-P;1649950704317;open;;110.2;0.0015;0.0645;0.0286;0.022;BTC-16APR22-41000-P;40076.62;;40076.62;;0.0275;1.4;0.0285;0.1;;2132.4;91.3043;0.0099;0.022;40075.56;SYN.BTC-16APR22;51.59;0.0;46.7;51.32;8.87907;-136.18513;-1.41347;0.00023;-0.73684;1.0;41000.0;1.6501032e+18;1.0236947891438417
BTC-16APR22-45000-P;1649950704315;open;;0.0;0.0905;0.1605;0.123;undefined;BTC-16APR22-45000-P;40076.62;;40076.62;;0.0;0.0;0.0;0.0;;;;;;40075.56;SYN.BTC-16APR22;69.19;0.0;0.0;0.0;0.54735;-11.2574;-2.06043;1e-05;-0.99274;1.0;45000.0;1.6501032e+18;1.1235674514993383
BTC-24JUN22-250000-P;1649950704319;open;5.03335242;0.0;5.022;5.406;5.2037;undefined;BTC-24JUN22-250000-P;40076.62;;40076.62;;0.0015;2.0;0.0;0.0;;;;;;40304.59;BTC-24JUN22;140.53;0.0;0.0;0.0;2.1581;-2.14532;-483.85358;0.0;-0.99588;70.0;250000.0;1.6560648e+18;6.2420413972185465
BTC-27MAY22-60000-C;1649950704317;open;0.00823824;540.8;0.0001;0.031;0.0064;0.006;BTC-27MAY22-60000-C;40076.62;;40076.62;;0.0055;47.8;0.0075;47.8;;90.2;-25.0;0.0045;0.008;40196.89;BTC-27MAY22;71.74;0.0;69.57;74.13;17.53194;-14.73312;2.77745;1e-05;0.0655;42.0;60000.0;1.6536456e+18;1.498089935332451
BTC-24JUN22-80000-P;1649950704317;open;0.93211589;28.6;0.9275;1.0655;0.9888;0.5;BTC-24JUN22-80000-P;40076.62;;40076.62;;0.1;1.0;2.0;0.1;;;;;;40304.59;BTC-24JUN22;77.31;0.0;0.0;500.0;12.89873;-7.05402;-152.68311;1e-05;-0.96749;70.0;80000.0;1.6560648e+18;1.9974532471099349
BTC-24JUN22-80000-C;1649950704316;open;0.00443013;278.6;0.0001;0.025;0.0039;0.0035;BTC-24JUN22-80000-C;40076.62;;40076.62;;0.003;48.4;0.005;48.4;;60.0;0.0;0.0035;0.0035;40304.59;BTC-24JUN22;77.31;0.0;74.39;80.58;12.89873;-7.05402;2.23622;1e-05;0.03251;70.0;80000.0;1.6560648e+18;1.9974532471099349
BTC-6MAY22-35000-C;1649950704318;open;;0.0;0.1075;0.1785;0.1405;undefined;BTC-6MAY22-35000-C;40076.62;;40076.62;;0.0;0.0;0.0;0.0;;;;;;40130.8175;SYN.BTC-6MAY22;59.66;0.0;0.0;0.0;23.34923;-32.12598;16.78462;4e-05;0.84457;21.0;35000.0;1.6518312e+18;0.8738857956105965
BTC-24JUN22-70000-P;1649950704317;open;0.69345039;42.3;0.6875;0.8135;0.7427;0.701;BTC-24JUN22-70000-P;40076.62;;40076.62;;0.735;2.7;0.752;2.6;;30.1;-0.4968;0.701;0.7055;40304.59;BTC-24JUN22;70.01;0.0;0.0;85.2;18.50336;-9.16331;-132.05289;1e-05;-0.94928;70.0;70000.0;1.6560648e+18;1.747771591221193
BTC-30DEC22-150000-P;1649950704315;open;2.54544454;10.8;2.5235;2.7965;2.6415;2.265;BTC-30DEC22-150000-P;40076.62;;40076.62;;0.0005;0.1;3.2;5.0;;;;;;41367.84;BTC-30DEC22;82.29;0.0;0.0;276.17;44.60517;-7.06769;-1052.45501;0.0;-0.93431;259.0;150000.0;1.6723944e+18;3.745224838331128
BTC-27MAY22-45000-C;1649950705325;open;0.05069602;483.9;0.0145;0.085;0.041;0.0415;BTC-27MAY22-45000-C;40077.11;;40077.11;;0.039;32.7;0.043;32.0;;16.8;-21.6981;0.02;0.0555;40196.84;BTC-27MAY22;61.16;0.0;59.54;62.76;49.88333;-35.73702;13.66532;4e-05;0.33172;42.0;45000.0;1.6536456e+18;1.1235674514993383
BTC-30SEP22-65000-P;1649950705322;open;0.59425453;125.1;0.5655;0.7285;0.6342;0.772;BTC-30SEP22-65000-P;40077.11;;40077.11;;0.6175;8.0;0.848;0.1;;;;;;40823.93;BTC-30SEP22;65.37;0.0;55.9;150.11;78.82153;-15.27399;-269.67465;2e-05;-0.79513;168.0;65000.0;1.664532e+18;1.622930763276822
BTC-24JUN22-100000-P;1649950705322;open;1.41196528;21.0;1.409;1.571;1.4828;1.561;BTC-24JUN22-100000-P;40077.11;;40077.11;;0.3;0.1;0.0;0.0;;;;;;40304.63;BTC-24JUN22;86.66;0.0;0.0;0.0;6.40064;-3.92373;-192.6745;0.0;-0.98582;70.0;100000.0;1.6560648e+18;2.4968165588874185
BTC-30DEC22-35000-P;1649950705324;open;0.12590847;1367.1;0.086;0.22;0.1399;0.1354;BTC-30DEC22-35000-P;40077.11;;40077.11;;0.0;0.0;0.1405;3.5;;700.5;12.179;0.1203;0.1356;41366.25;BTC-30DEC22;68.01;0.0;0.0;68.2;117.77365;-15.4221;-124.05752;1e-05;-0.28158;259.0;35000.0;1.6723944e+18;0.8738857956105965
BTC-30SEP22-30000-P;1649950705322;open;0.05392513;1855.1;0.0195;0.096;0.0466;0.055;BTC-30SEP22-30000-P;40077.11;;40077.11;;0.0;0.0;0.0575;25.0;;25.9;3.7736;0.053;0.055;40823.93;BTC-30SEP22;60.97;0.0;0.0;67.16;70.47564;-12.7374;-41.03647;2e-05;-0.17093;168.0;30000.0;1.664532e+18;0.7490449676662255
BTC-6MAY22-35000-P;1649950705325;open;;0.0;0.0001;0.041;0.0126;undefined;BTC-6MAY22-35000-P;40077.11;;40077.11;;0.012;8.5;0.014;8.6;;;;;;40129.5775;SYN.BTC-6MAY22;59.66;0.0;58.56;61.97;23.35354;-32.1319;-4.00749;4e-05;-0.15548;21.0;35000.0;1.6518312e+18;0.8738857956105965
BTC-27MAY22-45000-P;1649950705322;open;0.139193;180.6;0.115;0.219;0.1605;0.1465;BTC-27MAY22-45000-P;40077.11;;40077.11;;0.157;8.0;0.16;1.0;;5.0;0.0;0.1465;0.1465;40196.35;BTC-27MAY22;61.16;0.0;58.32;60.75;49.88146;-35.73568;-38.95725;4e-05;-0.6683;42.0;45000.0;1.6536456e+18;1.1235674514993383
BTC-29APR22-35000-C;1649950705325;open;0.15728543;191.9;0.103;0.17;0.1343;0.1502;BTC-29APR22-35000-C;40077.11;;40077.11;;0.0005;2.1;0.4;0.9;;149.7;810.303;0.0005;0.1523;40107.52;BTC-29APR22;59.35;0.0;0.0;460.28;15.54823;-31.42665;12.12162;4e-05;0.88568;14.0;35000.0;1.6512264e+18;0.8738857956105965
BTC-24JUN22-75000-P;1649950705323;open;0.81185314;217.1;0.8075;0.939;0.8654;0.914;BTC-24JUN22-75000-P;40077.11;;40077.11;;0.0005;0.1;0.0;0.0;;;;;;40304.63;BTC-24JUN22;73.49;0.0;0.0;0.0;15.07322;-7.83605;-142.52512;1e-05;-0.96068;70.0;75000.0;1.6560648e+18;1.872612419165564
BTC-24JUN22-65000-C;1649950705325;open;0.00870185;305.6;0.0001;0.034;0.0076;0.0085;BTC-24JUN22-65000-C;40077.11;;40077.11;;0.007;12.0;0.008;1.2;;42.6;-10.5263;0.0085;0.0095;40304.63;BTC-24JUN22;65.96;0.0;64.86;66.63;22.92635;-10.69783;4.60685;1e-05;0.06664;70.0;65000.0;1.6560648e+18;1.622930763276822
BTC-24JUN22-30000-P;1649950706330;open;0.00649609;486.3;0.0001;0.0375;0.0117;0.0205;BTC-24JUN22-30000-P;40069.43;;40069.43;;0.0105;41.4;0.0135;40.0;;60.9;-2.381;0.009;0.0215;40296.68;BTC-24JUN22;55.66;0.0;54.0;58.08;29.32281;-11.54529;-8.10842;2e-05;-0.09223;70.0;30000.0;1.6560648e+18;0.7490449676662255
BTC-30SEP22-70000-P;1649950706329;open;0.72950616;41.8;0.6775;0.84;0.7459;0.7275;BTC-30SEP22-70000-P;40069.43;;40069.43;;0.7105;5.0;0.7315;6.0;;;;;;40824.29;BTC-30SEP22;65.37;0.0;0.0;55.55;67.75155;-13.12886;-299.05274;1e-05;-0.83918;168.0;70000.0;1.664532e+18;1.747771591221193
BTC-6MAY22-45000-P;1649950706330;open;;0.0;0.097;0.184;0.136;undefined;BTC-6MAY22-45000-P;40069.43;;40069.43;;0.0;0.0;0.0;0.0;;;;;;40129.85;SYN.BTC-6MAY22;53.86;0.0;0.0;0.0;28.17644;-34.99613;-22.07808;5e-05;-0.79015;21.0;45000.0;1.6518312e+18;1.1235674514993383
BTC-30DEC22-55000-P;1649950706331;open;0.41774168;125.1;0.373;0.558;0.4513;0.435;BTC-30DEC22-55000-P;40069.43;;40069.43;;0.438;8.0;0.729;0.1;;0.8;0.0;0.435;0.435;41357.33;BTC-30DEC22;65.85;0.0;61.69;150.31;135.35943;-17.1621;-307.37627;2e-05;-0.59311;259.0;55000.0;1.6723944e+18;1.3732491073880801
